EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-5318.717,-6095.640,-14693.316,-11860.910,-5422.041,-5874.213,-5303.479,-6154.417,-0.105,0.744,-0.543,1.160,1.587,-0.580,80.000,121.000,1.000
-3845.643,-4670.609,-13530.152,-10478.270,-3952.243,-4422.437,-3835.700,-4796.683,-0.104,0.742,-0.544,1.251,1.617,-0.580,80.000,122.000,1.000
-2399.008,-3270.565,-12383.803,-9118.989,-2507.023,-2995.143,-2392.124,-3461.332,-0.104,0.743,-0.544,1.312,1.648,-0.641,80.000,123.000,1.000
-978.158,-1894.834,-11254.022,-7782.105,-1085.381,-1591.772,-971.563,-2147.067,-0.105,0.745,-0.544,1.343,1.587,-0.732,80.000,124.000,1.000
417.448,-542.966,-10140.525,-6465.947,313.193,-212.003,426.578,-852.878,-0.104,0.745,-0.544,1.312,1.648,-0.824,80.000,125.000,1.000
1788.188,785.305,-9043.014,-5169.349,1688.596,1144.291,1802.106,421.172,-0.105,0.747,-0.545,1.404,1.678,-0.916,80.000,126.000,1.000
3134.229,2090.157,-7961.318,-3892.468,3040.248,2477.180,3154.285,1673.952,-0.106,0.748,-0.547,1.404,1.770,-0.946,80.000,127.000,1.000
4455.568,3371.718,-6895.406,-2636.177,4367.472,3786.784,4482.257,2904.117,-0.107,0.748,-0.547,1.404,1.770,-0.977,80.000,128.000,1.000
5752.175,4630.020,-5845.352,-1401.004,5669.745,5073.129,5785.265,4110.758,-0.109,0.748,-0.542,1.282,1.770,-0.977,80.000,129.000,1.000
7024.058,5864.907,-4811.379,-187.083,6946.628,6335.915,7062.635,5293.265,-0.111,0.747,-0.542,1.251,1.740,-1.068,80.000,130.000,1.000
8271.155,7075.944,-3793.918,1005.244,8197.576,7574.436,8313.669,6451.042,-0.112,0.748,-0.543,1.282,1.587,-1.038,80.000,131.000,1.000
9493.292,8262.548,-2793.420,2175.535,9422.066,8787.822,9537.769,7583.712,-0.112,0.750,-0.546,1.068,1.465,-1.007,80.000,132.000,1.000
10690.366,9424.412,-1810.097,3323.915,10620.016,9975.561,10734.769,8691.505,-0.110,0.746,-0.545,1.099,1.465,-1.099,80.000,133.000,1.000
11862.552,10561.856,-843.832,4451.071,11791.978,11137.828,11905.096,9775.246,-0.110,0.747,-0.544,1.038,1.465,-1.038,80.000,134.000,1.000
13010.314,11675.729,105.719,5557.357,12938.923,12275.262,13049.583,10835.932,-0.111,0.747,-0.545,1.038,1.404,-1.068,80.000,135.000,1.000
14134.188,12766.941,1038.923,6642.331,14061.786,13388.494,14169.196,11874.377,-0.114,0.746,-0.544,0.977,1.312,-1.038,80.000,136.000,1.000
15234.576,13836.029,1956.047,7705.604,15161.143,14477.921,15264.822,12891.169,-0.113,0.746,-0.544,1.068,1.190,-0.916,80.000,137.000,1.000
16311.706,14882.998,2857.181,8747.478,16237.112,15543.747,16337.047,13886.560,-0.113,0.746,-0.543,1.038,1.129,-0.854,80.000,138.000,1.000
17365.611,15907.462,3742.176,9768.426,17289.436,16586.058,17385.959,14860.292,-0.110,0.743,-0.541,1.068,1.068,-0.854,80.000,139.000,1.000
18396.188,16908.973,4610.816,10768.933,18317.814,17604.956,18411.277,15811.969,-0.113,0.744,-0.540,0.977,1.038,-0.732,80.000,140.000,1.000
19403.231,17887.236,5462.970,11749.726,19322.238,18600.611,19412.712,16741.630,-0.112,0.744,-0.539,0.946,1.038,-0.671,80.000,141.000,1.000
20386.466,18842.116,6298.501,12711.231,20303.003,19573.097,20390.172,17649.749,-0.113,0.743,-0.537,0.977,0.854,-0.519,80.000,142.000,1.000
21345.859,19773.784,7117.359,13653.198,21260.545,20522.324,21343.789,18536.847,-0.112,0.743,-0.541,1.099,0.763,-0.397,80.000,143.000,1.000
22281.944,20682.914,7919.941,14575.286,22195.384,21448.308,22274.011,19403.372,-0.113,0.743,-0.539,1.038,0.702,-0.336,80.000,144.000,1.000
23195.577,21570.502,8707.069,15477.522,23108.117,22351.509,23181.732,20249.899,-0.115,0.739,-0.537,1.038,0.549,-0.336,80.000,145.000,1.000
24087.416,22437.342,9479.488,16360.165,23999.310,23232.789,24068.126,21077.232,-0.116,0.740,-0.536,1.190,0.549,-0.244,80.000,146.000,1.000
24957.720,23283.709,10237.408,17223.556,24869.366,24093.052,24934.226,21886.190,-0.116,0.741,-0.539,1.221,0.488,-0.214,80.000,147.000,1.000
25806.355,24109.449,10980.445,18068.127,25718.475,24932.997,25780.673,22677.275,-0.115,0.741,-0.542,1.373,0.366,-0.153,80.000,148.000,1.000
26632.775,24914.154,11707.800,18894.091,26546.581,25753.070,26607.676,23450.484,-0.115,0.743,-0.542,1.312,0.244,-0.244,80.000,149.000,1.000
27436.248,25697.362,12418.591,19701.056,27353.421,26553.526,27415.071,24205.275,-0.114,0.744,-0.543,1.282,0.122,-0.214,80.000,150.000,1.000
28216.297,26458.874,13112.307,20488.101,28138.706,27334.533,28202.405,24940.666,-0.115,0.745,-0.542,1.221,0.183,-0.183,80.000,151.000,1.000
28972.855,27198.869,13788.983,21254.102,28902.214,28096.131,28968.981,25655.446,-0.113,0.745,-0.539,1.282,0.092,-0.244,80.000,152.000,1.000
29706.264,27917.690,14449.082,21998.395,29643.791,28838.139,29714.027,26348.707,-0.112,0.747,-0.544,1.190,0.031,-0.244,80.000,153.000,1.000
