,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
695,-2.544,1.933,-1.478,5.731,5.65,-0.678,-2.745,-2.402,-0.093,0.796,-0.486,0.977,1.099,-0.092,80.0,4792.0,1.0
696,-2.265,2.91,-0.635,7.001,7.706,0.777,-1.312,-1.807,-0.094,0.796,-0.485,0.977,1.007,-0.031,80.0,4793.0,1.0
697,-0.477,4.56,1.511,8.701,9.784,1.646,-0.701,-1.337,-0.093,0.797,-0.482,1.038,0.977,0.031,80.0,4794.0,1.0
698,1.308,5.747,3.329,8.871,10.672,1.448,-1.387,-1.587,-0.093,0.795,-0.479,1.068,0.916,-0.061,80.0,4795.0,1.0
699,2.07,5.812,3.458,5.952,9.776,0.587,-2.96,-2.721,-0.093,0.794,-0.48,1.099,0.916,-0.061,80.0,4796.0,1.0
700,2.098,5.224,1.957,0.881,7.711,0.093,-4.415,-4.006,-0.094,0.794,-0.484,1.099,1.007,-0.092,80.0,4797.0,1.0
701,2.203,5.007,-0.012,-3.575,5.709,0.738,-5.024,-4.355,-0.093,0.794,-0.485,1.099,0.977,-0.061,80.0,4798.0,1.0
702,2.694,5.65,-1.374,-5.489,4.576,2.423,-4.873,-3.484,-0.094,0.791,-0.483,1.129,0.885,-0.153,80.0,4799.0,1.0
703,3.37,6.727,-1.775,-5.034,4.395,4.403,-4.512,-2.267,-0.094,0.794,-0.482,1.129,0.916,-0.183,80.0,4800.0,1.0
704,4.14,7.594,-1.235,-3.129,5.056,6.114,-4.138,-1.578,-0.092,0.795,-0.479,1.251,0.824,-0.183,80.0,4801.0,1.0
705,5.077,8.083,0.164,-0.3,6.549,7.513,-3.438,-1.233,-0.093,0.794,-0.485,1.221,0.916,-0.214,80.0,4802.0,1.0
706,6.078,8.481,2.152,2.857,8.67,8.698,-2.214,-0.566,-0.094,0.795,-0.483,1.282,0.885,-0.244,80.0,4803.0,1.0
707,7.114,9.259,4.352,5.473,10.914,9.627,-0.751,0.36,-0.093,0.797,-0.482,1.312,0.854,-0.244,80.0,4804.0,1.0
708,8.409,10.767,6.484,6.813,12.739,10.237,0.5,0.71,-0.094,0.795,-0.483,1.373,0.763,-0.336,80.0,4805.0,1.0
709,9.966,12.829,8.362,6.588,13.812,10.54,1.288,0.006,-0.094,0.794,-0.483,1.312,0.763,-0.336,80.0,4806.0,1.0
710,11.39,14.743,9.915,5.267,14.099,10.594,1.578,-1.202,-0.094,0.794,-0.483,1.495,0.671,-0.366,80.0,4807.0,1.0
711,12.361,15.791,11.136,3.569,13.701,10.352,1.291,-2.118,-0.094,0.796,-0.483,1.434,0.793,-0.336,80.0,4808.0,1.0
712,12.854,15.65,11.86,1.389,12.59,9.476,0.13,-2.732,-0.095,0.794,-0.485,1.434,0.702,-0.366,80.0,4809.0,1.0
713,12.947,14.483,11.936,-1.527,10.809,7.595,-1.991,-3.432,-0.095,0.795,-0.484,1.434,0.671,-0.336,80.0,4810.0,1.0
714,12.788,12.731,11.631,-4.005,8.837,4.867,-4.475,-3.978,-0.095,0.795,-0.483,1.495,0.702,-0.214,80.0,4811.0,1.0
715,12.639,10.648,11.402,-4.287,7.253,1.978,-6.442,-3.786,-0.096,0.794,-0.481,1.373,0.641,-0.366,80.0,4812.0,1.0
716,12.649,8.192,11.313,-2.152,6.215,-0.399,-7.409,-2.802,-0.095,0.795,-0.481,1.282,0.61,-0.397,80.0,4813.0,1.0
717,12.398,5.252,10.846,0.905,5.522,-2.07,-7.427,-1.353,-0.097,0.794,-0.485,1.373,0.61,-0.275,80.0,4814.0,1.0
718,11.001,1.87,9.324,3.334,4.997,-3.312,-6.866,0.496,-0.096,0.795,-0.485,1.373,0.58,-0.183,80.0,4815.0,1.0
719,8.301,-1.389,6.814,5.144,4.809,-4.329,-6.125,2.867,-0.096,0.794,-0.485,1.343,0.519,-0.183,80.0,4816.0,1.0
720,5.433,-3.54,4.27,7.04,5.149,-4.981,-5.584,5.075,-0.097,0.798,-0.483,1.373,0.549,-0.122,80.0,4817.0,1.0
721,3.615,-4.086,2.473,8.143,5.604,-5.123,-5.665,5.379,-0.095,0.796,-0.484,1.343,0.549,-0.092,80.0,4818.0,1.0
722,3.007,-3.453,1.434,6.716,5.432,-4.908,-6.627,2.718,-0.097,0.796,-0.485,1.343,0.458,-0.092,80.0,4819.0,1.0
723,2.941,-2.542,0.718,2.765,4.269,-4.83,-8.531,-1.956,-0.094,0.796,-0.484,1.251,0.458,-0.122,80.0,4820.0,1.0
724,2.655,-2.171,-0.193,-1.938,2.291,-5.504,-11.301,-6.529,-0.093,0.794,-0.483,1.251,0.549,-0.153,80.0,4821.0,1.0
725,1.728,-2.697,-1.526,-5.504,0.145,-6.982,-14.342,-9.11,-0.094,0.795,-0.482,1.16,0.519,-0.092,80.0,4822.0,1.0
726,0.147,-3.781,-2.904,-6.683,-1.215,-8.352,-16.422,-8.822,-0.095,0.793,-0.483,1.068,0.427,-0.061,80.0,4823.0,1.0
727,-1.781,-4.623,-3.674,-5.426,-1.088,-8.35,-16.494,-6.211,-0.093,0.794,-0.483,1.129,0.488,0.0,80.0,4824.0,1.0
728,-3.51,-4.559,-3.549,-3.185,0.46,-6.481,-14.59,-2.929,-0.093,0.794,-0.481,1.038,0.519,0.0,80.0,4825.0,1.0
729,-4.431,-3.456,-2.753,-1.646,2.643,-3.521,-11.866,-0.604,-0.093,0.797,-0.482,1.099,0.58,0.092,80.0,4826.0,1.0
730,-4.179,-1.658,-1.647,-1.128,4.508,-0.868,-9.738,0.313,-0.093,0.796,-0.484,0.946,0.58,0.092,80.0,4827.0,1.0
731,-2.738,0.447,-0.357,-0.48,5.582,0.698,-8.771,0.656,-0.093,0.795,-0.484,1.007,0.549,-0.031,80.0,4828.0,1.0
732,-0.337,2.746,1.137,1.327,6.072,1.557,-8.419,1.438,-0.092,0.795,-0.484,0.946,0.58,0.031,80.0,4829.0,1.0
733,2.411,5.063,2.551,3.667,6.412,2.562,-7.776,2.736,-0.093,0.794,-0.485,0.946,0.519,0.0,80.0,4830.0,1.0
734,4.367,6.76,3.196,4.81,6.766,4.076,-6.385,3.626,-0.092,0.794,-0.483,0.885,0.549,0.092,80.0,4831.0,1.0
735,4.231,6.988,2.34,3.297,6.875,5.657,-4.542,2.813,-0.094,0.795,-0.483,0.854,0.549,0.031,80.0,4832.0,1.0
736,1.392,5.259,-0.327,-1.361,6.35,6.505,-3.091,-0.328,-0.093,0.795,-0.484,0.824,0.732,0.031,80.0,4833.0,1.0
737,-3.349,1.936,-4.145,-7.808,5.276,6.312,-2.658,-4.819,-0.092,0.795,-0.486,0.793,0.854,-0.122,80.0,4834.0,1.0
738,-8.061,-1.744,-7.488,-12.724,4.422,5.688,-3.017,-8.394,-0.091,0.796,-0.485,0.763,0.885,-0.122,80.0,4835.0,1.0
739,-10.955,-4.358,-8.798,-12.862,4.567,5.639,-3.39,-9.128,-0.092,0.797,-0.484,0.61,0.885,-0.214,80.0,4836.0,1.0
740,-11.433,-5.227,-7.824,-7.951,5.646,6.594,-3.302,-6.978,-0.093,0.796,-0.485,0.702,0.977,-0.214,80.0,4837.0,1.0
741,-10.119,-4.746,-5.792,-1.458,6.67,8.002,-2.94,-3.743,-0.094,0.796,-0.487,0.641,0.946,-0.244,80.0,4838.0,1.0
742,-8.244,-3.809,-4.29,2.492,6.589,8.939,-2.679,-1.407,-0.092,0.795,-0.485,0.58,1.007,-0.397,80.0,4839.0,1.0
743,-6.973,-3.086,-4.115,2.815,5.102,8.947,-2.642,-0.639,-0.094,0.796,-0.484,0.61,1.099,-0.397,80.0,4840.0,1.0
744,-6.885,-2.913,-5.191,0.93,2.573,8.113,-2.919,-1.066,-0.093,0.794,-0.482,0.702,1.038,-0.458,80.0,4841.0,1.0
745,-7.652,-3.373,-6.963,-2.17,-0.442,6.721,-3.803,-2.506,-0.094,0.796,-0.486,0.641,1.251,-0.366,80.0,4842.0,1.0
746,-8.321,-4.065,-8.522,-6.022,-3.234,5.145,-5.394,-4.969,-0.094,0.797,-0.487,0.671,1.312,-0.397,80.0,4843.0,1.0
747,-8.31,-4.324,-8.973,-9.161,-4.944,3.794,-7.205,-7.704,-0.095,0.796,-0.484,0.549,1.19,-0.397,80.0,4844.0,1.0
748,-8.064,-4.037,-8.266,-10.342,-5.113,2.807,-8.508,-9.562,-0.097,0.798,-0.483,0.519,1.343,-0.458,80.0,4845.0,1.0
749,-8.355,-3.774,-7.218,-10.264,-4.002,2.066,-8.783,-10.048,-0.096,0.798,-0.485,0.549,1.373,-0.458,80.0,4846.0,1.0
750,-9.085,-3.862,-6.342,-9.799,-2.047,1.62,-7.774,-9.054,-0.096,0.795,-0.483,0.549,1.282,-0.488,80.0,4847.0,1.0
751,-9.332,-3.897,-5.262,-8.169,0.5,1.684,-5.689,-6.352,-0.098,0.795,-0.483,0.519,1.282,-0.519,80.0,4848.0,1.0
752,-8.439,-3.393,-3.582,-4.825,3.097,2.161,-3.466,-2.408,-0.098,0.793,-0.484,0.488,1.312,-0.427,80.0,4849.0,1.0
753,-6.499,-2.368,-1.64,-1.377,4.722,2.554,-2.34,1.044,-0.098,0.794,-0.481,0.58,1.19,-0.397,80.0,4850.0,1.0
754,-4.146,-1.246,-0.219,-0.211,4.528,2.342,-2.947,2.128,-0.095,0.795,-0.479,0.58,1.251,-0.488,80.0,4851.0,1.0
755,-2.558,-0.66,-0.15,-2.613,2.351,1.221,-5.104,0.223,-0.095,0.795,-0.478,0.58,1.282,-0.519,80.0,4852.0,1.0
756,-2.988,-1.107,-1.882,-8.159,-1.232,-0.692,-8.131,-3.768,-0.098,0.799,-0.481,0.549,1.221,-0.488,80.0,4853.0,1.0
757,-5.529,-2.429,-4.872,-14.477,-4.955,-2.575,-10.961,-7.939,-0.097,0.796,-0.481,0.549,1.19,-0.427,80.0,4854.0,1.0
758,-9.027,-4.078,-7.947,-18.721,-7.541,-3.316,-12.526,-10.696,-0.098,0.796,-0.484,0.519,1.221,-0.366,80.0,4855.0,1.0
759,-12.441,-5.84,-10.469,-19.983,-8.661,-2.462,-12.438,-11.875,-0.097,0.796,-0.482,0.519,1.129,-0.244,80.0,4856.0,1.0
760,-15.475,-7.73,-12.475,-19.19,-8.821,-0.489,-11.088,-12.118,-0.097,0.797,-0.483,0.58,1.19,-0.275,80.0,4857.0,1.0
761,-17.904,-9.414,-13.969,-17.55,-8.594,1.683,-9.258,-11.987,-0.095,0.797,-0.481,0.549,1.099,-0.275,80.0,4858.0,1.0
762,-19.114,-10.17,-14.653,-15.997,-8.271,3.262,-7.775,-12.11,-0.095,0.796,-0.483,0.61,1.038,-0.244,80.0,4859.0,1.0
763,-18.651,-9.418,-14.205,-14.971,-7.809,4.022,-7.083,-12.855,-0.097,0.794,-0.482,0.61,1.099,-0.214,80.0,4860.0,1.0
764,-16.794,-7.311,-12.583,-14.06,-6.906,4.254,-7.047,-13.629,-0.096,0.795,-0.482,0.641,1.099,-0.214,80.0,4861.0,1.0
765,-14.111,-4.708,-10.007,-11.925,-5.299,4.176,-7.275,-13.246,-0.099,0.796,-0.481,0.641,1.16,-0.153,80.0,4862.0,1.0
766,-10.812,-2.474,-6.875,-7.306,-3.151,3.598,-7.553,-11.235,-0.098,0.797,-0.479,0.549,1.038,-0.031,80.0,4863.0,1.0
767,-7.273,-1.079,-4.026,-1.326,-1.273,2.229,-8.027,-8.607,-0.097,0.796,-0.481,0.641,0.977,-0.031,80.0,4864.0,1.0
768,-4.718,-0.75,-2.707,2.18,-0.734,0.135,-9.011,-6.955,-0.096,0.795,-0.481,0.641,1.038,-0.031,80.0,4865.0,1.0
769,-4.266,-1.34,-3.517,0.337,-1.856,-1.999,-10.452,-6.801,-0.096,0.795,-0.484,0.763,1.038,0.031,80.0,4866.0,1.0
770,-5.408,-1.973,-5.565,-5.657,-3.741,-3.035,-11.701,-7.352,-0.097,0.796,-0.482,0.732,1.007,0.0,80.0,4867.0,1.0
771,-6.503,-1.701,-7.27,-11.853,-5.118,-2.248,-12.014,-7.634,-0.099,0.796,-0.482,0.793,1.007,-0.031,80.0,4868.0,1.0
772,-6.667,-0.599,-7.792,-14.694,-5.496,-0.113,-11.302,-7.214,-0.097,0.796,-0.48,0.793,1.038,0.0,80.0,4869.0,1.0
773,-6.224,0.462,-7.239,-12.875,-5.255,2.114,-10.259,-6.073,-0.097,0.795,-0.483,0.763,1.007,0.031,80.0,4870.0,1.0
774,-5.661,0.866,-6.034,-7.79,-5.021,3.469,-9.744,-4.443,-0.095,0.797,-0.482,0.824,0.885,-0.031,80.0,4871.0,1.0
775,-5.245,0.502,-4.651,-2.309,-5.218,3.743,-10.062,-2.684,-0.096,0.796,-0.484,0.854,0.885,-0.092,80.0,4872.0,1.0
776,-5.391,-0.543,-3.615,1.31,-5.981,3.254,-10.821,-1.079,-0.095,0.797,-0.482,0.824,0.946,-0.122,80.0,4873.0,1.0
777,-6.437,-1.984,-3.287,2.041,-7.227,2.452,-11.47,-0.044,-0.094,0.796,-0.479,0.824,1.038,-0.092,80.0,4874.0,1.0
778,-8.035,-3.362,-3.669,-0.565,-8.72,1.583,-11.776,-0.286,-0.095,0.796,-0.479,0.854,1.099,-0.092,80.0,4875.0,1.0
779,-9.484,-4.422,-4.558,-6.203,-10.063,0.605,-11.746,-2.087,-0.096,0.795,-0.482,0.824,1.038,-0.153,80.0,4876.0,1.0
780,-10.65,-5.344,-5.821,-13.153,-10.874,-0.599,-11.425,-4.767,-0.096,0.796,-0.479,0.916,1.007,-0.153,80.0,4877.0,1.0
781,-11.925,-6.368,-7.35,-18.75,-10.974,-1.898,-10.891,-7.204,-0.097,0.798,-0.479,0.946,1.007,-0.122,80.0,4878.0,1.0
782,-13.253,-7.217,-8.724,-20.527,-10.171,-2.739,-10.114,-8.431,-0.097,0.795,-0.481,0.977,1.038,-0.122,80.0,4879.0,1.0
783,-13.952,-7.197,-9.326,-17.419,-8.195,-2.481,-8.909,-7.837,-0.094,0.795,-0.481,0.977,0.977,-0.153,80.0,4880.0,1.0
784,-13.77,-6.041,-9.06,-10.942,-5.207,-1.034,-7.251,-5.414,-0.096,0.797,-0.482,0.916,1.038,-0.244,80.0,4881.0,1.0
785,-13.525,-4.49,-8.675,-4.922,-2.091,0.901,-5.555,-1.934,-0.096,0.798,-0.481,0.916,1.007,-0.214,80.0,4882.0,1.0
786,-14.193,-3.722,-9.024,-2.886,0.13,2.328,-4.464,1.294,-0.097,0.797,-0.481,0.885,0.977,-0.153,80.0,4883.0,1.0
787,-15.71,-4.175,-10.006,-5.022,1.183,2.793,-4.227,3.405,-0.096,0.798,-0.48,0.946,1.007,-0.183,80.0,4884.0,1.0
788,-17.25,-5.283,-10.657,-8.456,1.54,2.606,-4.489,4.472,-0.095,0.798,-0.481,0.977,1.038,-0.122,80.0,4885.0,1.0
789,-18.496,-6.488,-10.486,-11.104,1.403,2.116,-4.987,4.483,-0.094,0.798,-0.48,0.916,1.068,-0.275,80.0,4886.0,1.0
790,-19.866,-7.834,-10.118,-13.692,0.371,1.194,-5.983,2.846,-0.095,0.798,-0.481,1.038,1.038,-0.183,80.0,4887.0,1.0
791,-21.584,-9.408,-10.399,-17.475,-1.689,-0.32,-7.693,-0.384,-0.094,0.797,-0.481,0.977,1.038,-0.244,80.0,4888.0,1.0
792,-23.227,-10.91,-11.458,-21.837,-4.143,-2.167,-9.743,-3.833,-0.093,0.796,-0.48,1.007,1.068,-0.275,80.0,4889.0,1.0
793,-24.088,-11.891,-12.683,-24.67,-6.09,-3.798,-11.338,-5.69,-0.095,0.797,-0.48,0.885,1.068,-0.305,80.0,4890.0,1.0
794,-23.438,-11.924,-13.096,-24.083,-6.946,-4.664,-11.712,-4.859,-0.095,0.798,-0.48,0.977,1.068,-0.336,80.0,4891.0,1.0
795,-20.768,-10.752,-11.809,-19.268,-6.593,-4.501,-10.541,-1.396,-0.095,0.798,-0.479,1.038,1.007,-0.214,80.0,4892.0,1.0
796,-16.474,-8.715,-8.713,-10.518,-5.454,-3.692,-8.272,3.701,-0.095,0.799,-0.481,1.16,1.007,-0.214,80.0,4893.0,1.0
797,-12.248,-6.972,-5.168,-0.458,-4.727,-3.362,-6.182,8.473,-0.096,0.798,-0.481,1.129,1.007,-0.244,80.0,4894.0,1.0
798,-10.125,-6.954,-3.573,5.433,-6.003,-4.668,-5.786,10.204,-0.096,0.799,-0.481,1.068,1.068,-0.244,80.0,4895.0,1.0
799,-10.67,-9.204,-5.46,3.04,-9.802,-7.729,-7.656,7.208,-0.096,0.801,-0.482,1.068,1.007,-0.244,80.0,4896.0,1.0
800,-12.556,-12.915,-10.17,-6.121,-14.802,-11.492,-10.836,0.676,-0.096,0.798,-0.484,1.068,0.946,-0.214,80.0,4897.0,1.0
801,-14.123,-16.73,-15.646,-16.551,-18.851,-14.65,-13.522,-5.817,-0.095,0.797,-0.485,1.068,0.946,-0.275,80.0,4898.0,1.0
802,-14.563,-19.604,-19.815,-22.89,-20.333,-16.363,-14.193,-8.714,-0.098,0.799,-0.482,1.068,0.977,-0.122,80.0,4899.0,1.0
803,-13.609,-20.937,-21.32,-22.567,-18.847,-16.296,-12.364,-7.015,-0.098,0.799,-0.48,1.038,0.977,-0.214,80.0,4900.0,1.0
804,-11.272,-20.521,-19.92,-16.932,-15.235,-14.481,-8.664,-2.748,-0.098,0.8,-0.479,1.007,1.068,-0.122,80.0,4901.0,1.0
805,-8.268,-18.66,-16.531,-10.047,-11.009,-11.335,-4.337,1.264,-0.097,0.799,-0.479,0.977,1.129,-0.122,80.0,4902.0,1.0
806,-5.858,-16.115,-12.623,-5.397,-7.459,-7.72,-0.609,3.707,-0.098,0.8,-0.482,0.854,1.007,-0.122,80.0,4903.0,1.0
807,-4.819,-13.755,-9.394,-3.52,-5.154,-4.775,1.781,4.931,-0.095,0.799,-0.483,0.793,1.007,-0.122,80.0,4904.0,1.0
808,-4.923,-12.154,-7.421,-2.66,-4.071,-3.425,2.687,5.781,-0.097,0.799,-0.479,0.854,0.977,-0.031,80.0,4905.0,1.0
809,-5.517,-11.433,-6.816,-1.075,-4.019,-3.899,2.305,6.698,-0.096,0.799,-0.481,0.885,0.977,0.061,80.0,4906.0,1.0
810,-6.221,-11.35,-7.483,1.446,-4.843,-5.623,0.945,7.561,-0.097,0.798,-0.481,0.824,1.068,0.061,80.0,4907.0,1.0
811,-6.897,-11.386,-9.118,3.648,-6.243,-7.438,-0.873,7.965,-0.095,0.797,-0.48,0.793,1.007,0.061,80.0,4908.0,1.0
812,-7.302,-10.902,-11.109,3.833,-7.658,-8.212,-2.414,7.587,-0.094,0.798,-0.479,0.854,1.068,0.153,80.0,4909.0,1.0
813,-7.372,-9.753,-12.842,0.9,-8.661,-7.689,-3.189,6.305,-0.094,0.799,-0.482,0.916,1.129,0.153,80.0,4910.0,1.0
814,-7.559,-8.579,-14.088,-4.931,-9.279,-6.626,-3.256,4.209,-0.094,0.799,-0.48,1.007,1.16,0.183,80.0,4911.0,1.0
815,-8.142,-7.971,-14.748,-11.66,-9.563,-5.927,-2.892,1.897,-0.094,0.798,-0.477,0.977,1.16,0.275,80.0,4912.0,1.0
816,-8.401,-7.664,-14.447,-16.318,-9.201,-5.873,-2.267,0.373,-0.094,0.797,-0.479,1.007,1.16,0.244,80.0,4913.0,1.0
817,-7.221,-6.942,-12.805,-16.843,-7.925,-6.153,-1.589,0.321,-0.092,0.797,-0.483,1.038,1.19,0.122,80.0,4914.0,1.0
818,-4.485,-5.572,-10.056,-13.389,-6.071,-6.358,-1.236,1.668,-0.094,0.796,-0.479,1.068,1.221,0.092,80.0,4915.0,1.0
819,-1.371,-4.084,-7.201,-8.26,-4.485,-6.311,-1.504,3.788,-0.094,0.796,-0.479,1.038,1.221,0.061,80.0,4916.0,1.0
820,0.763,-3.198,-5.388,-4.378,-3.891,-6.04,-2.301,5.793,-0.094,0.794,-0.479,1.038,1.282,0.0,80.0,4917.0,1.0
821,1.26,-3.236,-5.164,-3.302,-4.44,-5.632,-3.255,6.641,-0.092,0.792,-0.48,1.16,1.312,-0.061,80.0,4918.0,1.0
822,0.063,-4.029,-6.257,-4.433,-5.688,-5.14,-3.996,5.618,-0.094,0.791,-0.479,1.19,1.282,-0.092,80.0,4919.0,1.0
823,-2.316,-4.979,-7.75,-5.534,-6.729,-4.459,-4.143,3.254,-0.092,0.789,-0.48,1.282,1.373,-0.122,80.0,4920.0,1.0
824,-4.608,-5.319,-8.451,-4.151,-6.577,-3.446,-3.304,1.293,-0.093,0.79,-0.48,1.434,1.312,-0.183,80.0,4921.0,1.0
825,-5.519,-4.782,-7.662,0.062,-5.036,-2.436,-1.506,1.03,-0.092,0.789,-0.48,1.526,1.373,-0.275,80.0,4922.0,1.0
826,-4.977,-3.96,-5.887,4.107,-3.25,-2.383,0.437,1.88,-0.092,0.791,-0.48,1.74,1.465,-0.305,80.0,4923.0,1.0
827,-4.104,-3.685,-4.485,4.01,-2.904,-4.091,1.402,2.075,-0.093,0.791,-0.479,1.678,1.434,-0.397,80.0,4924.0,1.0
828,-3.878,-4.183,-4.475,-1.491,-4.744,-7.354,0.837,0.57,-0.094,0.79,-0.48,1.831,1.343,-0.427,80.0,4925.0,1.0
829,-4.233,-4.932,-5.744,-9.965,-7.968,-11.006,-0.83,-2.018,-0.093,0.795,-0.483,1.923,1.404,-0.488,80.0,4926.0,1.0
830,-4.499,-5.209,-7.326,-17.356,-10.927,-13.642,-2.572,-4.19,-0.093,0.794,-0.48,1.953,1.465,-0.488,80.0,4927.0,1.0
831,-4.187,-4.589,-8.194,-20.655,-12.26,-14.302,-3.489,-4.97,-0.094,0.793,-0.481,2.167,1.404,-0.58,80.0,4928.0,1.0
832,-3.09,-2.987,-7.734,-19.016,-11.532,-12.849,-3.319,-4.474,-0.094,0.795,-0.482,2.167,1.495,-0.641,80.0,4929.0,1.0
833,-1.212,-0.621,-5.905,-13.481,-9.304,-10.023,-2.446,-3.492,-0.094,0.8,-0.48,2.167,1.434,-0.763,80.0,4930.0,1.0
834,0.916,1.875,-3.335,-6.351,-6.745,-7.014,-1.471,-2.686,-0.097,0.799,-0.485,2.197,1.373,-0.641,80.0,4931.0,1.0
835,2.207,3.42,-1.194,-0.359,-5.033,-4.854,-0.784,-2.113,-0.098,0.801,-0.484,2.106,1.373,-0.671,80.0,4932.0,1.0
836,1.935,3.021,-0.579,2.625,-4.853,-4.108,-0.537,-1.701,-0.1,0.803,-0.485,1.984,1.312,-0.763,80.0,4933.0,1.0
837,0.596,0.661,-1.615,2.888,-6.077,-4.713,-0.707,-1.7,-0.1,0.803,-0.483,1.801,1.221,-0.732,80.0,4934.0,1.0
838,-0.735,-2.673,-3.483,2.108,-7.915,-6.008,-1.035,-2.275,-0.096,0.803,-0.482,1.678,1.16,-0.671,80.0,4935.0,1.0
839,-1.79,-5.952,-5.485,0.644,-9.649,-7.225,-1.185,-3.285,-0.097,0.804,-0.483,1.709,1.099,-0.549,80.0,4936.0,1.0
840,-2.992,-8.64,-7.508,-2.783,-11.011,-7.907,-0.991,-4.477,-0.098,0.801,-0.486,1.617,1.007,-0.458,80.0,4937.0,1.0
841,-4.31,-10.48,-9.435,-8.455,-11.937,-7.918,-0.498,-5.553,-0.097,0.802,-0.484,1.465,1.007,-0.397,80.0,4938.0,1.0
842,-5.24,-11.451,-10.897,-14.486,-12.421,-7.46,0.054,-6.25,-0.096,0.801,-0.483,1.404,1.038,-0.305,80.0,4939.0,1.0
843,-5.71,-11.971,-11.723,-18.385,-12.578,-7.126,0.349,-6.377,-0.094,0.801,-0.484,1.434,1.038,-0.244,80.0,4940.0,1.0
844,-6.132,-12.615,-12.071,-18.778,-12.458,-7.512,0.351,-5.704,-0.096,0.801,-0.485,1.312,1.007,-0.183,80.0,4941.0,1.0
845,-6.549,-13.421,-11.956,-15.721,-11.811,-8.635,0.5,-4.051,-0.099,0.798,-0.483,1.251,0.977,-0.122,80.0,4942.0,1.0
846,-6.454,-13.731,-11.101,-10.333,-10.301,-9.879,1.269,-1.667,-0.099,0.798,-0.482,1.19,1.007,-0.122,80.0,4943.0,1.0
847,-5.53,-12.869,-9.42,-4.356,-8.026,-10.562,2.585,0.746,-0.097,0.797,-0.479,1.19,0.916,0.0,80.0,4944.0,1.0
848,-3.865,-10.688,-7.185,0.764,-5.544,-10.427,3.854,2.639,-0.098,0.798,-0.483,1.099,0.854,0.061,80.0,4945.0,1.0
849,-1.474,-7.445,-4.653,4.764,-3.419,-9.638,4.459,3.857,-0.099,0.797,-0.482,1.129,0.763,0.153,80.0,4946.0,1.0
850,1.545,-3.687,-2.094,7.986,-1.944,-8.516,4.182,4.298,-0.096,0.796,-0.481,1.068,0.61,0.122,80.0,4947.0,1.0
851,4.434,-0.156,-0.035,10.38,-1.037,-7.204,3.458,4.182,-0.096,0.796,-0.483,0.977,0.61,0.214,80.0,4948.0,1.0
852,6.102,2.623,0.994,11.573,-0.251,-5.517,3.218,4.395,-0.096,0.795,-0.484,0.885,0.671,0.244,80.0,4949.0,1.0
853,5.932,4.407,0.712,10.849,0.701,-3.362,4.041,5.381,-0.094,0.796,-0.481,0.885,0.641,0.275,80.0,4950.0,1.0
854,4.022,4.879,-0.996,7.239,1.399,-1.281,5.427,6.051,-0.095,0.795,-0.477,0.824,0.61,0.336,80.0,4951.0,1.0
855,0.899,3.672,-4.005,0.913,1.074,-0.199,6.212,4.874,-0.095,0.794,-0.48,0.824,0.671,0.275,80.0,4952.0,1.0
856,-2.665,0.924,-7.631,-5.876,-0.438,-0.515,5.801,1.821,-0.095,0.794,-0.482,0.702,0.61,0.244,80.0,4953.0,1.0
857,-5.575,-2.307,-10.561,-10.102,-2.228,-1.638,4.89,-1.328,-0.095,0.793,-0.484,0.793,0.671,0.275,80.0,4954.0,1.0
858,-6.688,-4.491,-11.46,-10.163,-2.914,-2.552,4.765,-2.507,-0.096,0.795,-0.482,0.671,0.641,0.275,80.0,4955.0,1.0
859,-5.68,-4.781,-9.914,-6.721,-1.788,-2.777,5.875,-1.089,-0.093,0.796,-0.482,0.702,0.732,0.244,80.0,4956.0,1.0
860,-3.446,-3.591,-6.734,-1.73,0.635,-2.617,7.313,1.708,-0.092,0.796,-0.482,0.793,0.763,0.214,80.0,4957.0,1.0
861,-1.273,-1.862,-3.259,2.988,3.205,-2.473,7.741,4.059,-0.093,0.797,-0.481,0.732,0.732,0.122,80.0,4958.0,1.0
862,0.262,-0.073,-0.48,6.462,5.113,-2.194,6.683,5.135,-0.092,0.795,-0.48,0.671,0.824,0.092,80.0,4959.0,1.0
863,1.319,1.668,1.19,8.579,6.164,-1.338,4.77,5.283,-0.093,0.796,-0.483,0.763,0.885,0.0,80.0,4960.0,1.0
864,2.151,3.06,1.712,9.697,6.342,0.118,2.862,4.857,-0.092,0.797,-0.482,0.824,0.885,0.061,80.0,4961.0,1.0
865,2.922,3.767,1.347,10.021,5.643,1.687,1.36,3.62,-0.091,0.794,-0.478,0.824,0.977,0.0,80.0,4962.0,1.0
866,3.836,3.871,0.591,9.348,4.334,2.923,0.326,1.428,-0.091,0.794,-0.484,0.824,1.007,-0.061,80.0,4963.0,1.0
867,4.951,3.74,-0.096,7.7,3.019,3.75,-0.215,-1.071,-0.093,0.794,-0.483,0.854,1.038,-0.183,80.0,4964.0,1.0
868,5.98,3.593,-0.47,5.971,2.374,4.304,-0.175,-2.522,-0.094,0.794,-0.481,0.977,1.129,-0.183,80.0,4965.0,1.0
869,6.604,3.328,-0.481,5.249,2.746,4.554,0.461,-1.848,-0.092,0.792,-0.483,0.916,1.16,-0.244,80.0,4966.0,1.0
