EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-11.785,-10.151,-10.436,-12.107,-14.139,-15.156,-8.083,-8.718,-0.095,0.781,-0.497,3.082,2.319,-0.092,80.000,7171.000,1.000
-13.676,-13.802,-13.503,-14.054,-16.468,-18.361,-11.562,-10.803,-0.095,0.781,-0.497,3.174,2.289,-0.214,80.000,7172.000,1.000
-13.832,-16.078,-15.337,-13.849,-18.356,-21.226,-14.464,-12.204,-0.094,0.780,-0.500,3.296,2.197,-0.214,80.000,7173.000,1.000
-12.535,-16.682,-15.716,-11.540,-19.277,-22.833,-15.311,-11.994,-0.096,0.783,-0.504,3.357,2.258,-0.244,80.000,7174.000,1.000
-10.948,-16.117,-15.105,-8.113,-19.234,-23.048,-13.879,-10.153,-0.097,0.784,-0.502,3.235,2.350,-0.214,80.000,7175.000,1.000
-10.365,-15.300,-14.439,-5.178,-18.824,-22.496,-11.222,-7.678,-0.099,0.786,-0.498,3.204,2.289,-0.305,80.000,7176.000,1.000
-10.890,-14.619,-14.281,-3.583,-18.526,-21.681,-8.568,-5.691,-0.100,0.789,-0.500,3.204,2.411,-0.366,80.000,7177.000,1.000
-11.496,-13.838,-14.513,-2.743,-18.387,-20.748,-6.665,-4.798,-0.102,0.788,-0.501,3.235,2.350,-0.366,80.000,7178.000,1.000
-11.451,-12.861,-14.924,-1.829,-18.453,-20.122,-6.080,-5.139,-0.098,0.788,-0.501,3.143,2.258,-0.397,80.000,7179.000,1.000
-10.910,-11.884,-15.532,-0.980,-18.808,-20.319,-7.072,-6.422,-0.099,0.790,-0.501,3.204,2.258,-0.366,80.000,7180.000,1.000
-10.200,-10.842,-16.254,-1.076,-19.167,-20.976,-8.975,-7.927,-0.098,0.787,-0.501,3.235,2.228,-0.366,80.000,7181.000,1.000
-9.459,-9.420,-16.843,-2.794,-18.990,-20.851,-10.506,-8.965,-0.098,0.786,-0.500,3.082,2.258,-0.336,80.000,7182.000,1.000
-9.047,-7.686,-17.197,-5.783,-18.025,-18.978,-10.781,-9.306,-0.099,0.785,-0.498,3.052,2.289,-0.336,80.000,7183.000,1.000
-9.462,-6.129,-17.399,-8.630,-16.422,-15.473,-9.713,-9.103,-0.099,0.785,-0.497,2.991,2.350,-0.305,80.000,7184.000,1.000
-10.696,-5.032,-17.518,-9.948,-14.462,-11.302,-7.661,-8.539,-0.098,0.786,-0.498,2.960,2.289,-0.336,80.000,7185.000,1.000
-12.259,-4.249,-17.649,-9.635,-12.436,-7.567,-5.068,-7.647,-0.097,0.784,-0.500,2.899,2.258,-0.275,80.000,7186.000,1.000
-13.727,-3.485,-17.930,-8.905,-10.615,-4.882,-2.327,-6.423,-0.098,0.786,-0.502,2.869,2.319,-0.275,80.000,7187.000,1.000
-14.644,-2.339,-18.143,-8.762,-8.979,-3.000,0.344,-4.993,-0.097,0.784,-0.499,2.899,2.289,-0.244,80.000,7188.000,1.000
-14.059,-0.161,-17.393,-8.580,-7.051,-1.003,2.912,-3.548,-0.096,0.783,-0.498,2.899,2.258,-0.214,80.000,7189.000,1.000
-10.906,3.641,-14.582,-6.596,-4.260,1.953,5.326,-2.135,-0.097,0.782,-0.498,2.747,2.258,-0.183,80.000,7190.000,1.000
-5.084,8.959,-9.326,-1.544,-0.444,5.967,7.380,-0.608,-0.099,0.781,-0.500,2.655,2.289,-0.061,80.000,7191.000,1.000
2.127,14.842,-2.423,6.176,3.966,10.302,8.794,1.205,-0.100,0.785,-0.500,2.625,2.197,-0.122,80.000,7192.000,1.000
8.823,20.019,4.436,14.281,8.088,13.805,9.336,3.197,-0.099,0.785,-0.502,2.441,2.136,-0.183,80.000,7193.000,1.000
13.616,23.479,9.504,19.754,10.976,15.515,8.915,4.789,-0.099,0.785,-0.500,2.350,2.075,-0.183,80.000,7194.000,1.000
16.247,24.782,11.972,21.074,12.137,14.974,7.601,5.350,-0.099,0.785,-0.499,2.258,2.106,-0.183,80.000,7195.000,1.000
17.358,23.977,12.230,19.186,11.675,12.139,5.540,4.800,-0.101,0.786,-0.500,2.106,2.075,-0.214,80.000,7196.000,1.000
17.693,21.334,11.119,15.897,9.936,7.425,2.978,3.487,-0.099,0.786,-0.496,2.014,2.136,-0.214,80.000,7197.000,1.000
17.646,17.483,9.281,12.176,7.260,1.982,0.355,1.654,-0.100,0.784,-0.498,1.984,2.106,-0.336,80.000,7198.000,1.000
17.385,13.697,7.356,8.594,4.192,-2.450,-1.777,-0.492,-0.099,0.785,-0.503,1.740,2.014,-0.305,80.000,7199.000,1.000
17.101,11.555,6.234,6.412,1.681,-4.246,-2.902,-2.252,-0.100,0.788,-0.503,1.709,2.075,-0.336,80.000,7200.000,1.000
17.169,12.120,6.697,7.404,0.775,-2.677,-2.625,-2.413,-0.101,0.787,-0.499,1.556,2.014,-0.244,80.000,7201.000,1.000
17.982,15.197,8.724,12.222,1.823,1.583,-0.976,-0.381,-0.098,0.788,-0.498,1.343,1.892,-0.275,80.000,7202.000,1.000
19.289,19.179,11.133,18.671,3.867,6.549,1.227,2.611,-0.098,0.787,-0.500,1.343,1.923,-0.366,80.000,7203.000,1.000
20.042,21.923,12.259,22.400,5.189,10.005,2.751,4.260,-0.101,0.787,-0.499,1.160,1.831,-0.397,80.000,7204.000,1.000
19.523,22.276,11.472,20.660,4.874,10.965,3.053,3.573,-0.101,0.786,-0.500,0.977,1.831,-0.397,80.000,7205.000,1.000
18.407,20.858,9.990,15.183,3.729,10.229,2.844,2.025,-0.098,0.785,-0.500,0.946,1.801,-0.519,80.000,7206.000,1.000
18.071,19.230,9.771,10.383,3.341,9.431,3.293,1.911,-0.101,0.786,-0.498,0.824,1.709,-0.488,80.000,7207.000,1.000
18.996,18.422,11.656,9.546,4.403,9.566,4.856,4.005,-0.101,0.787,-0.499,0.763,1.709,-0.519,80.000,7208.000,1.000
20.490,18.488,14.952,13.362,6.416,10.544,7.095,7.384,-0.100,0.785,-0.499,0.702,1.709,-0.549,80.000,7209.000,1.000
21.841,19.128,18.491,20.106,8.624,11.839,9.350,10.798,-0.100,0.786,-0.499,0.549,1.648,-0.549,80.000,7210.000,1.000
22.954,20.110,21.422,26.291,10.565,13.052,11.210,13.441,-0.101,0.785,-0.502,0.397,1.587,-0.580,80.000,7211.000,1.000
23.935,21.172,23.342,28.888,12.030,13.880,12.520,15.072,-0.101,0.786,-0.498,0.427,1.526,-0.580,80.000,7212.000,1.000
24.733,21.995,24.332,27.691,12.980,13.948,13.206,15.971,-0.099,0.786,-0.500,0.275,1.465,-0.549,80.000,7213.000,1.000
25.268,22.328,24.756,24.835,13.416,12.899,13.172,16.499,-0.102,0.785,-0.500,0.275,1.343,-0.519,80.000,7214.000,1.000
25.539,22.131,24.890,22.400,13.342,10.817,12.454,16.636,-0.103,0.785,-0.500,0.214,1.343,-0.519,80.000,7215.000,1.000
25.416,21.634,24.800,21.114,12.960,8.517,11.477,16.208,-0.102,0.784,-0.499,0.183,1.251,-0.610,80.000,7216.000,1.000
24.563,21.146,24.458,20.793,12.661,7.127,10.959,15.399,-0.101,0.785,-0.497,0.031,1.221,-0.549,80.000,7217.000,1.000
22.959,20.850,23.913,21.104,12.701,7.248,11.370,14.737,-0.104,0.785,-0.501,0.092,1.099,-0.580,80.000,7218.000,1.000
21.210,20.726,23.332,21.604,12.986,8.507,12.477,14.624,-0.102,0.784,-0.498,0.031,1.099,-0.488,80.000,7219.000,1.000
19.893,20.518,22.826,21.630,13.250,9.926,13.577,15.117,-0.102,0.783,-0.500,0.031,0.946,-0.519,80.000,7220.000,1.000
19.049,19.974,22.458,20.987,13.450,10.798,14.225,16.192,-0.102,0.781,-0.503,0.122,0.854,-0.488,80.000,7221.000,1.000
18.715,19.308,22.489,20.709,13.890,11.128,14.459,18.004,-0.103,0.781,-0.500,0.153,0.732,-0.458,80.000,7222.000,1.000
19.331,19.187,23.262,22.416,14.928,11.264,14.417,20.617,-0.104,0.779,-0.501,0.153,0.732,-0.336,80.000,7223.000,1.000
21.131,20.023,24.684,26.619,16.597,11.445,14.086,23.447,-0.102,0.779,-0.498,0.244,0.641,-0.305,80.000,7224.000,1.000
23.478,21.466,26.092,32.032,18.503,11.762,13.457,25.368,-0.103,0.781,-0.497,0.275,0.641,-0.244,80.000,7225.000,1.000
25.313,22.829,26.810,36.379,20.098,12.310,12.729,25.654,-0.101,0.781,-0.500,0.336,0.580,-0.214,80.000,7226.000,1.000
26.229,23.847,26.771,37.714,21.007,13.234,12.219,24.544,-0.103,0.782,-0.499,0.305,0.610,-0.183,80.000,7227.000,1.000
26.638,24.706,26.430,35.727,21.090,14.496,11.946,22.837,-0.101,0.780,-0.496,0.397,0.549,-0.183,80.000,7228.000,1.000
26.838,25.423,26.071,31.903,20.262,15.616,11.411,21.088,-0.101,0.781,-0.498,0.427,0.488,-0.092,80.000,7229.000,1.000
26.699,25.665,25.592,28.286,18.637,16.011,10.176,19.481,-0.101,0.782,-0.501,0.458,0.458,-0.092,80.000,7230.000,1.000
26.428,25.356,25.091,26.361,16.863,15.636,8.576,18.336,-0.101,0.782,-0.502,0.519,0.458,-0.061,80.000,7231.000,1.000
26.705,24.911,24.960,26.451,15.702,14.956,7.443,17.942,-0.103,0.782,-0.503,0.610,0.427,-0.031,80.000,7232.000,1.000
27.755,24.727,25.228,27.350,15.255,14.421,7.319,17.843,-0.101,0.784,-0.501,0.458,0.488,0.000,80.000,7233.000,1.000
28.985,24.830,25.425,27.192,15.118,14.303,8.254,17.194,-0.098,0.785,-0.499,0.488,0.427,0.122,80.000,7234.000,1.000
29.801,25.092,25.285,25.383,15.170,14.712,9.901,15.845,-0.097,0.783,-0.501,0.519,0.366,0.244,80.000,7235.000,1.000
30.269,25.525,25.163,23.102,15.794,15.462,11.589,14.498,-0.098,0.785,-0.501,0.580,0.580,0.183,80.000,7236.000,1.000
30.726,26.210,25.641,21.774,17.385,16.098,12.706,13.941,-0.098,0.784,-0.499,0.580,0.641,0.214,80.000,7237.000,1.000
31.329,27.194,27.045,22.195,19.938,16.320,13.210,14.556,-0.098,0.785,-0.500,0.519,0.671,0.244,80.000,7238.000,1.000
32.279,28.597,29.418,24.973,23.106,16.317,13.573,16.296,-0.096,0.783,-0.500,0.549,0.732,0.153,80.000,7239.000,1.000
33.684,30.387,32.309,29.952,26.273,16.443,14.101,18.588,-0.097,0.781,-0.499,0.458,0.763,0.183,80.000,7240.000,1.000
34.953,31.955,34.543,34.959,28.555,16.621,14.479,20.326,-0.097,0.779,-0.500,0.458,0.732,0.183,80.000,7241.000,1.000
35.227,32.529,35.003,36.875,29.211,16.439,14.195,20.573,-0.097,0.780,-0.498,0.580,0.885,0.183,80.000,7242.000,1.000
34.575,32.066,33.810,34.456,28.271,15.833,13.254,19.368,-0.099,0.778,-0.498,0.793,0.916,0.244,80.000,7243.000,1.000
34.055,31.278,32.218,29.376,26.531,15.288,12.150,17.652,-0.101,0.777,-0.497,0.885,0.946,0.122,80.000,7244.000,1.000
34.412,30.843,31.370,24.538,24.919,15.306,11.286,16.491,-0.101,0.777,-0.501,0.946,0.854,0.031,80.000,7245.000,1.000
35.346,31.090,31.547,21.948,24.038,16.055,10.794,16.419,-0.100,0.776,-0.498,1.068,0.916,-0.092,80.000,7246.000,1.000
36.293,32.225,32.404,21.989,24.071,17.418,10.677,17.268,-0.102,0.776,-0.498,1.099,0.916,-0.122,80.000,7247.000,1.000
37.202,34.102,33.308,23.677,24.674,18.941,10.727,18.359,-0.101,0.778,-0.498,1.251,0.916,-0.275,80.000,7248.000,1.000
38.087,35.863,33.465,25.267,25.041,19.917,10.443,18.846,-0.100,0.781,-0.498,1.343,0.885,-0.427,80.000,7249.000,1.000
38.349,36.341,32.185,25.302,24.415,19.891,9.371,18.217,-0.100,0.780,-0.497,1.434,0.885,-0.427,80.000,7250.000,1.000
37.222,34.863,29.377,23.765,22.701,19.100,7.633,16.810,-0.100,0.782,-0.501,1.404,1.007,-0.519,80.000,7251.000,1.000
34.809,31.791,25.925,22.097,20.667,18.388,6.147,15.817,-0.099,0.781,-0.503,1.526,0.946,-0.519,80.000,7252.000,1.000
32.198,28.521,23.331,21.738,19.570,18.764,6.185,16.577,-0.099,0.783,-0.499,1.465,0.916,-0.549,80.000,7253.000,1.000
30.543,26.679,22.750,22.989,20.440,20.838,8.455,19.553,-0.098,0.785,-0.500,1.465,0.885,-0.519,80.000,7254.000,1.000
30.397,27.113,24.371,25.580,23.439,24.399,12.467,23.839,-0.098,0.783,-0.499,1.526,0.977,-0.549,80.000,7255.000,1.000
31.744,29.536,27.541,29.490,27.732,28.569,16.809,27.738,-0.099,0.782,-0.502,1.617,1.038,-0.397,80.000,7256.000,1.000
33.907,32.750,30.949,33.915,31.800,32.312,19.969,29.749,-0.100,0.783,-0.500,1.678,1.068,-0.458,80.000,7257.000,1.000
35.373,35.143,32.812,35.942,33.996,34.836,21.026,29.114,-0.098,0.781,-0.500,1.709,1.099,-0.305,80.000,7258.000,1.000
34.591,35.512,31.806,32.395,33.339,35.859,19.964,26.030,-0.098,0.783,-0.501,1.709,1.251,-0.275,80.000,7259.000,1.000
31.465,33.858,28.251,23.547,30.147,35.631,17.506,21.653,-0.098,0.783,-0.502,1.648,1.312,-0.305,80.000,7260.000,1.000
27.515,31.284,23.973,13.569,25.868,34.601,14.630,17.625,-0.098,0.784,-0.498,1.678,1.404,-0.244,80.000,7261.000,1.000
24.387,29.055,20.830,7.240,22.203,33.181,12.219,15.362,-0.097,0.784,-0.500,1.709,1.404,-0.214,80.000,7262.000,1.000
22.749,27.871,19.611,6.735,20.288,31.793,10.926,15.468,-0.099,0.782,-0.502,1.678,1.495,-0.214,80.000,7263.000,1.000
22.421,27.681,19.917,10.522,20.102,30.663,10.827,17.238,-0.097,0.781,-0.500,1.587,1.587,-0.122,80.000,7264.000,1.000
22.750,27.798,20.628,14.829,20.472,29.536,11.200,18.899,-0.098,0.783,-0.502,1.556,1.556,-0.031,80.000,7265.000,1.000
23.004,27.441,20.826,16.870,20.104,28.055,11.181,19.151,-0.099,0.783,-0.499,1.495,1.648,-0.122,80.000,7266.000,1.000
22.870,26.401,20.456,16.388,18.607,26.303,10.481,18.173,-0.097,0.781,-0.501,1.495,1.617,-0.183,80.000,7267.000,1.000
22.643,25.127,20.004,14.442,16.400,24.593,9.160,16.771,-0.097,0.782,-0.501,1.495,1.587,-0.214,80.000,7268.000,1.000
22.966,24.331,19.962,12.414,14.183,23.107,7.264,15.363,-0.098,0.781,-0.502,1.465,1.648,-0.183,80.000,7269.000,1.000
24.236,24.471,20.637,12.039,12.675,21.934,5.110,14.118,-0.097,0.781,-0.501,1.373,1.709,-0.122,80.000,7270.000,1.000
26.051,25.391,21.854,14.252,12.300,21.120,3.436,13.334,-0.097,0.781,-0.500,1.434,1.678,-0.122,80.000,7271.000,1.000
27.405,26.378,22.783,17.683,12.931,20.543,2.886,13.376,-0.097,0.782,-0.501,1.434,1.678,-0.214,80.000,7272.000,1.000
27.516,26.550,22.518,19.657,14.100,19.932,3.530,14.496,-0.098,0.781,-0.499,1.404,1.678,-0.275,80.000,7273.000,1.000
26.407,25.422,20.893,18.581,15.383,19.088,5.005,16.417,-0.096,0.778,-0.498,1.556,1.678,-0.305,80.000,7274.000,1.000
24.704,23.277,18.582,14.768,16.458,17.899,6.756,18.098,-0.095,0.778,-0.500,1.556,1.709,-0.397,80.000,7275.000,1.000
23.155,20.887,16.517,9.790,16.991,16.172,7.961,18.421,-0.096,0.777,-0.499,1.526,1.740,-0.458,80.000,7276.000,1.000
22.421,18.890,15.360,5.699,16.787,13.852,7.804,17.211,-0.095,0.777,-0.500,1.648,1.801,-0.610,80.000,7277.000,1.000
22.914,17.561,15.335,4.244,16.081,11.367,6.258,15.394,-0.097,0.776,-0.499,1.740,1.678,-0.671,80.000,7278.000,1.000
24.461,16.958,16.223,5.796,15.451,9.489,4.321,14.155,-0.095,0.775,-0.499,1.770,1.831,-0.702,80.000,7279.000,1.000
26.403,17.113,17.566,8.944,15.426,8.936,3.368,14.050,-0.095,0.776,-0.501,1.801,1.801,-0.824,80.000,7280.000,1.000
28.269,18.112,19.089,11.854,16.243,10.053,4.223,14.856,-0.097,0.777,-0.500,2.045,1.709,-0.916,80.000,7281.000,1.000
30.035,19.878,20.803,13.863,17.676,12.436,6.430,15.754,-0.099,0.779,-0.501,2.075,1.709,-1.038,80.000,7282.000,1.000
31.547,21.801,22.597,15.393,19.013,14.799,8.372,15.728,-0.098,0.780,-0.500,2.106,1.740,-1.129,80.000,7283.000,1.000
32.354,23.017,24.147,17.110,19.653,15.829,8.628,14.466,-0.098,0.778,-0.502,2.197,1.678,-1.160,80.000,7284.000,1.000
32.368,23.172,25.257,19.374,19.718,15.331,7.256,12.740,-0.099,0.780,-0.498,2.228,1.709,-1.190,80.000,7285.000,1.000
32.021,22.409,25.836,21.741,19.722,14.173,5.495,11.571,-0.098,0.780,-0.498,2.258,1.740,-1.190,80.000,7286.000,1.000
31.475,20.670,25.562,22.849,19.716,13.101,4.400,11.205,-0.098,0.781,-0.501,2.197,1.587,-1.160,80.000,7287.000,1.000
30.383,17.802,24.136,21.425,19.205,12.177,4.123,11.035,-0.099,0.782,-0.501,2.197,1.495,-1.190,80.000,7288.000,1.000
28.841,14.494,22.117,18.058,18.044,11.431,4.463,10.465,-0.100,0.782,-0.501,2.289,1.526,-1.190,80.000,7289.000,1.000
27.695,12.131,20.838,15.269,16.922,11.393,5.557,9.670,-0.100,0.782,-0.502,2.258,1.465,-1.251,80.000,7290.000,1.000
27.270,11.313,20.925,14.696,16.484,12.535,7.628,9.247,-0.103,0.784,-0.501,2.289,1.465,-1.190,80.000,7291.000,1.000
26.784,11.371,21.578,15.390,16.535,14.672,10.434,9.561,-0.103,0.785,-0.502,2.228,1.404,-1.099,80.000,7292.000,1.000
25.703,11.573,21.779,15.829,16.548,17.223,13.326,10.752,-0.104,0.784,-0.503,2.197,1.312,-1.038,80.000,7293.000,1.000
24.479,11.761,21.150,15.559,16.142,19.416,15.422,12.637,-0.102,0.784,-0.502,2.167,1.221,-0.946,80.000,7294.000,1.000
23.356,11.637,19.380,14.228,14.752,20.121,15.593,14.291,-0.103,0.783,-0.499,2.106,1.160,-0.977,80.000,7295.000,1.000
21.732,10.532,16.143,11.416,11.819,18.327,12.991,14.551,-0.103,0.785,-0.500,1.923,1.099,-0.793,80.000,7296.000,1.000
19.202,8.162,11.908,7.684,7.615,14.078,7.887,13.096,-0.103,0.782,-0.504,1.892,1.129,-0.610,80.000,7297.000,1.000
16.296,5.076,7.975,4.183,3.282,8.614,1.772,10.590,-0.105,0.782,-0.503,1.801,1.099,-0.671,80.000,7298.000,1.000
13.879,2.250,5.605,1.734,0.051,3.607,-3.376,8.107,-0.104,0.781,-0.500,1.770,0.946,-0.549,80.000,7299.000,1.000
12.213,0.346,5.227,0.872,-1.444,0.234,-6.027,6.673,-0.104,0.781,-0.500,1.770,0.854,-0.519,80.000,7300.000,1.000
10.842,-0.609,6.238,1.697,-1.331,-1.317,-5.761,6.900,-0.104,0.782,-0.501,1.617,0.732,-0.397,80.000,7301.000,1.000
9.199,-0.995,7.375,3.188,-0.293,-1.689,-3.297,8.686,-0.103,0.782,-0.498,1.617,0.763,-0.305,80.000,7302.000,1.000
6.807,-1.540,7.140,3.316,0.572,-1.919,-0.098,11.013,-0.103,0.783,-0.501,1.617,0.793,-0.214,80.000,7303.000,1.000
3.095,-3.221,4.335,0.516,0.037,-2.904,2.311,12.324,-0.103,0.783,-0.501,1.556,0.702,-0.122,80.000,7304.000,1.000
-1.938,-6.291,-0.868,-4.537,-2.218,-4.571,3.392,11.859,-0.101,0.784,-0.504,1.526,0.549,-0.122,80.000,7305.000,1.000
-6.850,-9.415,-6.439,-9.160,-4.918,-5.583,4.015,10.396,-0.102,0.782,-0.504,1.526,0.610,0.000,80.000,7306.000,1.000
-9.575,-10.570,-9.810,-11.045,-6.163,-4.462,5.349,9.265,-0.102,0.783,-0.500,1.465,0.549,0.000,80.000,7307.000,1.000
-9.312,-8.880,-9.716,-9.690,-4.995,-0.928,7.603,9.203,-0.101,0.784,-0.502,1.404,0.519,-0.092,80.000,7308.000,1.000
-6.983,-5.180,-6.680,-5.857,-1.810,4.069,10.021,10.170,-0.101,0.782,-0.503,1.404,0.427,-0.092,80.000,7309.000,1.000
-4.020,-1.006,-2.304,-1.047,2.182,9.141,11.525,11.449,-0.103,0.782,-0.502,1.343,0.427,-0.092,80.000,7310.000,1.000
-1.381,2.507,1.681,2.600,5.666,13.135,11.367,11.987,-0.102,0.782,-0.503,1.251,0.397,-0.122,80.000,7311.000,1.000
0.592,5.083,4.358,3.457,8.018,15.665,9.746,11.363,-0.100,0.785,-0.501,1.099,0.427,-0.183,80.000,7312.000,1.000
2.106,7.178,6.136,2.085,9.656,17.158,7.777,10.454,-0.098,0.783,-0.500,1.129,0.397,-0.153,80.000,7313.000,1.000
3.689,9.339,8.012,0.630,11.242,18.012,6.349,10.344,-0.099,0.783,-0.500,1.068,0.488,-0.153,80.000,7314.000,1.000
5.705,11.646,10.459,0.568,12.774,18.042,5.314,10.803,-0.098,0.784,-0.503,0.977,0.519,-0.183,80.000,7315.000,1.000
7.948,13.811,13.250,2.097,13.891,17.121,4.182,10.758,-0.099,0.786,-0.505,0.916,0.427,-0.214,80.000,7316.000,1.000
9.584,15.403,15.789,4.698,14.487,15.710,2.962,9.730,-0.100,0.785,-0.500,0.854,0.458,-0.275,80.000,7317.000,1.000
9.716,15.936,17.315,6.976,14.660,14.490,2.034,8.151,-0.100,0.783,-0.503,0.793,0.641,-0.366,80.000,7318.000,1.000
8.222,15.234,17.312,7.171,14.588,13.964,1.797,6.891,-0.100,0.785,-0.503,0.671,0.671,-0.305,80.000,7319.000,1.000
5.851,13.719,16.023,5.133,14.658,14.400,2.525,6.735,-0.101,0.785,-0.506,0.488,0.610,-0.366,80.000,7320.000,1.000
3.474,12.033,14.298,2.846,15.282,15.669,4.183,7.855,-0.101,0.787,-0.503,0.397,0.519,-0.397,80.000,7321.000,1.000
1.520,10.412,12.742,2.034,16.401,17.003,6.291,9.716,-0.099,0.785,-0.502,0.427,0.610,-0.366,80.000,7322.000,1.000
0.127,8.635,11.300,2.324,17.409,17.289,8.125,11.530,-0.100,0.786,-0.502,0.214,0.580,-0.336,80.000,7323.000,1.000
-0.694,6.470,9.665,2.363,17.685,15.913,9.124,12.630,-0.100,0.785,-0.501,0.092,0.641,-0.366,80.000,7324.000,1.000
-1.332,3.977,7.674,1.310,16.955,13.218,9.060,12.519,-0.099,0.785,-0.501,0.061,0.671,-0.397,80.000,7325.000,1.000
-2.432,1.520,5.398,-0.883,15.236,10.068,7.906,11.010,-0.101,0.785,-0.499,0.000,0.702,-0.397,80.000,7326.000,1.000
-4.245,-0.509,3.055,-3.666,12.648,7.089,5.709,8.390,-0.101,0.786,-0.499,-0.122,0.702,-0.458,80.000,7327.000,1.000
-6.574,-2.327,0.649,-6.578,9.180,4.204,2.499,5.040,-0.101,0.785,-0.500,-0.214,0.671,-0.458,80.000,7328.000,1.000
-9.190,-4.817,-2.094,-9.392,4.726,0.907,-1.596,1.197,-0.100,0.785,-0.498,-0.122,0.580,-0.458,80.000,7329.000,1.000
-11.822,-8.574,-5.229,-11.362,-0.454,-2.930,-5.979,-2.558,-0.102,0.782,-0.500,-0.275,0.702,-0.519,80.000,7330.000,1.000
-14.120,-13.225,-8.486,-11.882,-5.666,-6.788,-9.685,-5.303,-0.101,0.783,-0.501,-0.336,0.854,-0.580,80.000,7331.000,1.000
-15.994,-17.704,-11.613,-11.748,-10.215,-9.957,-12.010,-6.556,-0.102,0.783,-0.497,-0.336,0.671,-0.519,80.000,7332.000,1.000
-17.568,-20.826,-14.264,-12.131,-13.531,-11.882,-12.749,-6.465,-0.102,0.783,-0.498,-0.305,0.702,-0.549,80.000,7333.000,1.000
-18.751,-21.822,-15.872,-13.057,-15.162,-12.243,-11.960,-5.348,-0.103,0.783,-0.497,-0.305,0.671,-0.580,80.000,7334.000,1.000
-19.089,-20.645,-16.042,-13.819,-14.990,-11.077,-9.934,-3.510,-0.103,0.784,-0.496,-0.305,0.702,-0.641,80.000,7335.000,1.000
-18.093,-17.878,-14.756,-13.628,-13.325,-8.837,-7.339,-1.303,-0.104,0.783,-0.496,-0.397,0.671,-0.732,80.000,7336.000,1.000
-15.824,-14.570,-12.338,-11.936,-10.826,-6.432,-5.216,0.673,-0.105,0.783,-0.498,-0.336,0.671,-0.671,80.000,7337.000,1.000
-12.946,-11.920,-9.381,-9.097,-8.280,-4.985,-4.446,1.591,-0.107,0.783,-0.495,-0.244,0.671,-0.671,80.000,7338.000,1.000
-9.881,-10.446,-6.376,-6.091,-5.997,-4.904,-4.866,1.103,-0.107,0.782,-0.497,-0.275,0.610,-0.671,80.000,7339.000,1.000
-6.452,-9.644,-3.543,-3.681,-3.763,-5.422,-5.333,-0.546,-0.108,0.781,-0.496,-0.397,0.580,-0.671,80.000,7340.000,1.000
-2.869,-8.936,-1.356,-2.648,-1.762,-5.569,-5.069,-3.514,-0.108,0.782,-0.496,-0.275,0.519,-0.671,80.000,7341.000,1.000
-0.248,-8.498,-0.670,-3.807,-0.846,-5.200,-4.400,-8.389,-0.107,0.781,-0.494,-0.305,0.488,-0.641,80.000,7342.000,1.000
0.565,-8.723,-1.727,-6.684,-1.403,-4.675,-3.951,-14.826,-0.106,0.782,-0.497,-0.214,0.427,-0.549,80.000,7343.000,1.000
0.144,-9.335,-3.474,-9.159,-2.661,-4.106,-3.742,-21.095,-0.107,0.783,-0.497,-0.153,0.488,-0.458,80.000,7344.000,1.000
-0.279,-9.599,-4.450,-9.555,-3.548,-3.377,-3.370,-25.321,-0.105,0.784,-0.497,-0.153,0.427,-0.366,80.000,7345.000,1.000
-0.268,-9.109,-4.184,-8.330,-3.828,-2.543,-2.713,-26.856,-0.105,0.784,-0.496,-0.031,0.427,-0.275,80.000,7346.000,1.000
-0.229,-7.968,-3.302,-7.011,-4.029,-1.907,-2.181,-26.449,-0.104,0.785,-0.498,-0.031,0.458,-0.061,80.000,7347.000,1.000
-0.495,-6.447,-2.576,-6.410,-4.620,-1.882,-2.363,-25.550,-0.103,0.784,-0.497,0.000,0.610,0.031,80.000,7348.000,1.000
-0.999,-4.672,-2.132,-6.283,-5.419,-2.595,-3.362,-25.457,-0.103,0.787,-0.496,0.000,0.488,0.214,80.000,7349.000,1.000
-1.458,-2.453,-1.367,-5.744,-5.535,-3.422,-4.385,-26.491,-0.104,0.786,-0.498,-0.031,0.610,0.366,80.000,7350.000,1.000
-1.451,0.543,0.501,-3.768,-3.904,-3.281,-4.228,-27.784,-0.103,0.784,-0.493,0.031,0.610,0.427,80.000,7351.000,1.000
-0.584,4.280,3.630,-0.094,-0.210,-1.663,-2.349,-28.129,-0.103,0.785,-0.495,0.092,0.610,0.488,80.000,7352.000,1.000
0.998,8.124,7.195,4.054,4.677,0.908,0.739,-26.973,-0.104,0.786,-0.497,0.061,0.702,0.671,80.000,7353.000,1.000
2.550,11.280,10.027,7.085,9.357,3.591,4.125,-24.575,-0.106,0.785,-0.496,0.153,0.732,0.732,80.000,7354.000,1.000
3.490,13.343,11.664,9.025,12.950,6.109,7.225,-21.611,-0.104,0.785,-0.496,0.183,0.793,0.732,80.000,7355.000,1.000
3.967,14.346,12.566,11.078,15.363,8.663,9.765,-18.940,-0.105,0.785,-0.496,0.214,0.671,0.732,80.000,7356.000,1.000
4.460,14.567,13.394,13.299,16.801,11.291,11.464,-17.403,-0.104,0.786,-0.495,0.214,0.671,0.732,80.000,7357.000,1.000
