EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
8.771,3.820,-0.449,0.108,-3.164,-7.772,-19.434,-6.831,-0.111,0.716,-0.568,2.258,0.977,-0.031,80.000,12930.000,1.000
8.326,2.527,-1.730,-0.008,-4.810,-10.196,-21.412,-8.271,-0.111,0.717,-0.573,2.350,1.007,0.031,80.000,12931.000,1.000
9.281,1.798,-1.214,1.857,-5.228,-11.777,-22.299,-8.445,-0.113,0.719,-0.571,2.380,0.946,0.031,80.000,12932.000,1.000
11.375,1.859,1.060,4.986,-4.109,-11.968,-21.587,-7.279,-0.114,0.722,-0.569,2.350,0.916,-0.061,80.000,12933.000,1.000
13.923,2.681,4.457,8.293,-1.917,-10.913,-19.273,-5.144,-0.113,0.721,-0.566,2.319,0.885,-0.092,80.000,12934.000,1.000
16.375,3.952,8.010,10.958,0.342,-9.435,-15.984,-2.712,-0.114,0.719,-0.569,2.258,0.916,-0.092,80.000,12935.000,1.000
18.469,5.290,10.935,12.769,1.841,-8.422,-12.615,-0.606,-0.112,0.720,-0.569,2.289,0.977,-0.122,80.000,12936.000,1.000
20.063,6.549,13.033,14.043,2.550,-8.042,-9.660,0.993,-0.111,0.720,-0.572,2.289,0.885,-0.214,80.000,12937.000,1.000
21.140,7.892,14.597,15.340,3.195,-7.621,-6.882,2.487,-0.112,0.723,-0.573,2.289,0.916,-0.244,80.000,12938.000,1.000
21.859,9.482,15.956,17.067,4.583,-6.384,-3.775,4.473,-0.112,0.725,-0.567,2.319,0.946,-0.183,80.000,12939.000,1.000
22.438,11.176,17.156,19.192,6.938,-4.243,-0.292,7.156,-0.111,0.727,-0.568,2.167,0.916,-0.153,80.000,12940.000,1.000
23.020,12.706,18.103,21.351,9.878,-1.761,3.015,10.184,-0.111,0.726,-0.570,2.045,0.916,-0.214,80.000,12941.000,1.000
23.652,13.982,18.816,23.172,12.827,0.440,5.461,12.956,-0.113,0.726,-0.570,1.984,0.916,-0.153,80.000,12942.000,1.000
24.351,15.064,19.396,24.386,15.276,2.079,6.609,14.870,-0.115,0.725,-0.572,1.892,0.854,-0.122,80.000,12943.000,1.000
25.107,15.869,19.807,24.720,16.794,3.239,6.277,15.335,-0.112,0.725,-0.570,1.740,0.793,-0.122,80.000,12944.000,1.000
25.757,16.063,19.780,23.898,17.095,4.231,4.576,13.936,-0.112,0.727,-0.570,1.587,0.824,-0.153,80.000,12945.000,1.000
25.974,15.371,19.038,21.931,16.263,5.421,2.066,10.865,-0.112,0.726,-0.568,1.434,0.885,-0.275,80.000,12946.000,1.000
25.584,13.985,17.622,19.325,14.777,7.009,-0.411,7.023,-0.110,0.725,-0.572,1.465,0.824,-0.397,80.000,12947.000,1.000
24.754,12.538,15.940,16.859,13.188,8.818,-2.270,3.494,-0.110,0.724,-0.568,1.343,0.977,-0.275,80.000,12948.000,1.000
23.718,11.696,14.501,15.050,11.824,10.302,-3.467,0.930,-0.110,0.724,-0.564,1.282,0.977,-0.275,80.000,12949.000,1.000
22.509,11.805,13.634,13.842,10.780,10.843,-4.223,-0.529,-0.111,0.724,-0.565,1.129,1.007,-0.244,80.000,12950.000,1.000
21.232,12.906,13.469,12.942,10.153,10.193,-4.539,-0.855,-0.112,0.723,-0.570,1.099,0.946,-0.122,80.000,12951.000,1.000
20.414,14.905,14.030,12.397,10.195,8.663,-4.068,0.092,-0.110,0.723,-0.565,1.038,1.038,-0.214,80.000,12952.000,1.000
20.561,17.413,15.096,12.539,11.059,6.763,-2.556,2.299,-0.110,0.721,-0.566,0.916,1.038,-0.183,80.000,12953.000,1.000
21.459,19.561,16.064,13.463,12.392,4.764,-0.286,5.290,-0.110,0.724,-0.567,0.793,1.038,-0.214,80.000,12954.000,1.000
22.377,20.376,16.278,14.840,13.419,2.667,2.017,8.311,-0.109,0.722,-0.565,0.732,1.160,-0.214,80.000,12955.000,1.000
22.863,19.411,15.585,16.297,13.483,0.382,3.641,10.784,-0.111,0.721,-0.566,0.763,1.160,-0.183,80.000,12956.000,1.000
22.936,16.854,14.427,17.750,12.449,-2.196,4.186,12.503,-0.109,0.721,-0.568,0.763,1.190,-0.092,80.000,12957.000,1.000
22.678,13.224,13.452,19.273,10.648,-5.108,3.549,13.509,-0.110,0.718,-0.571,0.702,1.190,-0.214,80.000,12958.000,1.000
22.172,9.226,13.170,20.855,8.593,-8.226,1.807,13.845,-0.112,0.719,-0.567,0.671,1.129,-0.305,80.000,12959.000,1.000
21.793,5.746,13.869,22.382,6.729,-11.184,-0.806,13.408,-0.112,0.720,-0.565,0.549,1.160,-0.305,80.000,12960.000,1.000
21.955,3.523,15.465,23.542,5.268,-13.514,-3.907,11.958,-0.112,0.722,-0.565,0.488,1.251,-0.366,80.000,12961.000,1.000
22.418,2.637,17.337,23.724,4.155,-14.949,-7.081,9.343,-0.111,0.722,-0.568,0.641,1.282,-0.427,80.000,12962.000,1.000
22.394,2.585,18.730,22.445,3.341,-15.529,-9.946,5.848,-0.111,0.721,-0.567,0.732,1.221,-0.519,80.000,12963.000,1.000
21.583,3.023,19.519,20.023,3.107,-15.339,-12.113,2.285,-0.112,0.721,-0.566,0.580,1.160,-0.519,80.000,12964.000,1.000
20.674,4.186,20.282,17.575,3.855,-14.288,-13.243,-0.472,-0.113,0.722,-0.566,0.519,1.160,-0.519,80.000,12965.000,1.000
20.512,6.322,21.476,16.099,5.466,-12.315,-13.297,-2.163,-0.113,0.724,-0.568,0.519,1.251,-0.519,80.000,12966.000,1.000
21.206,9.005,22.831,15.734,7.099,-9.697,-12.641,-3.274,-0.113,0.726,-0.566,0.427,1.282,-0.488,80.000,12967.000,1.000
22.347,11.378,23.735,16.070,7.867,-6.926,-11.700,-4.358,-0.113,0.726,-0.566,0.336,1.282,-0.610,80.000,12968.000,1.000
23.554,12.819,23.885,16.791,7.567,-4.327,-10.574,-5.365,-0.114,0.724,-0.567,0.244,1.343,-0.610,80.000,12969.000,1.000
24.380,13.113,23.293,17.676,6.612,-2.034,-9.183,-5.801,-0.116,0.723,-0.568,0.244,1.282,-0.671,80.000,12970.000,1.000
24.217,12.305,21.939,18.326,5.443,-0.211,-7.685,-5.449,-0.116,0.724,-0.568,0.214,1.221,-0.671,80.000,12971.000,1.000
22.925,10.759,19.818,18.275,4.216,0.931,-6.567,-4.730,-0.114,0.724,-0.568,0.183,1.251,-0.610,80.000,12972.000,1.000
21.349,9.247,17.393,17.436,3.020,1.400,-6.254,-4.323,-0.114,0.722,-0.565,0.153,1.221,-0.549,80.000,12973.000,1.000
20.698,8.609,15.641,16.240,2.156,1.474,-6.683,-4.595,-0.114,0.724,-0.566,0.031,1.312,-0.610,80.000,12974.000,1.000
21.533,9.215,15.438,15.271,2.033,1.352,-7.347,-5.455,-0.114,0.724,-0.565,0.031,1.312,-0.580,80.000,12975.000,1.000
23.669,10.925,17.028,14.897,2.839,0.965,-7.692,-6.575,-0.114,0.722,-0.563,0.061,1.312,-0.641,80.000,12976.000,1.000
26.717,13.440,20.034,15.189,4.462,0.295,-7.369,-7.592,-0.115,0.722,-0.562,0.122,1.343,-0.702,80.000,12977.000,1.000
30.178,16.418,23.600,15.845,6.594,-0.293,-6.191,-8.197,-0.116,0.723,-0.562,0.183,1.282,-0.458,80.000,12978.000,1.000
33.193,19.382,26.510,16.166,8.763,-0.307,-4.168,-8.192,-0.116,0.722,-0.562,0.244,1.282,-0.458,80.000,12979.000,1.000
34.863,21.867,27.690,15.521,10.470,0.422,-1.657,-7.478,-0.116,0.720,-0.562,0.275,1.221,-0.458,80.000,12980.000,1.000
34.957,23.776,26.896,13.942,11.578,1.778,0.795,-5.986,-0.116,0.720,-0.561,0.275,1.129,-0.397,80.000,12981.000,1.000
33.926,25.355,24.744,11.912,12.433,3.629,2.820,-3.776,-0.116,0.720,-0.563,0.275,1.160,-0.427,80.000,12982.000,1.000
32.180,26.665,22.010,9.661,13.382,5.780,4.309,-1.214,-0.117,0.719,-0.564,0.427,1.160,-0.397,80.000,12983.000,1.000
29.735,27.284,19.066,7.108,14.294,7.836,5.183,1.050,-0.116,0.718,-0.564,0.580,1.007,-0.366,80.000,12984.000,1.000
26.637,26.670,16.022,4.444,14.645,9.337,5.254,2.386,-0.115,0.718,-0.565,0.671,1.068,-0.366,80.000,12985.000,1.000
23.398,24.719,13.139,2.367,14.021,10.040,4.329,2.542,-0.116,0.718,-0.562,0.763,0.977,-0.366,80.000,12986.000,1.000
20.771,21.911,10.916,1.722,12.510,10.023,2.453,1.787,-0.115,0.718,-0.561,0.824,0.824,-0.366,80.000,12987.000,1.000
19.283,19.010,9.824,3.036,10.667,9.533,0.017,0.740,-0.114,0.718,-0.563,1.007,0.916,-0.336,80.000,12988.000,1.000
19.150,16.669,10.042,6.326,9.153,8.750,-2.357,0.062,-0.114,0.716,-0.565,1.068,0.946,-0.275,80.000,12989.000,1.000
20.294,15.198,11.350,11.097,8.312,7.701,-4.098,0.124,-0.114,0.717,-0.568,1.221,1.038,-0.214,80.000,12990.000,1.000
22.117,14.451,13.082,16.364,7.948,6.315,-4.957,0.775,-0.116,0.720,-0.568,1.343,0.977,-0.153,80.000,12991.000,1.000
23.599,13.890,14.312,20.908,7.497,4.527,-5.087,1.451,-0.114,0.720,-0.565,1.526,0.977,-0.214,80.000,12992.000,1.000
24.035,12.907,14.433,23.869,6.505,2.398,-4.798,1.657,-0.113,0.721,-0.567,1.678,1.038,-0.305,80.000,12993.000,1.000
23.494,11.246,13.554,25.139,4.984,0.219,-4.224,1.393,-0.114,0.722,-0.566,1.740,1.068,-0.092,80.000,12994.000,1.000
22.456,9.164,12.284,25.233,3.329,-1.519,-3.250,1.081,-0.115,0.721,-0.566,1.770,0.946,-0.092,80.000,12995.000,1.000
21.378,7.247,11.295,24.909,2.034,-2.355,-1.743,1.145,-0.114,0.722,-0.565,1.892,0.977,0.031,80.000,12996.000,1.000
20.751,6.161,11.141,24.775,1.501,-2.095,0.202,1.687,-0.113,0.721,-0.563,1.984,0.977,0.000,80.000,12997.000,1.000
21.049,6.375,12.060,25.055,1.867,-0.898,2.203,2.450,-0.112,0.720,-0.566,2.014,0.916,0.000,80.000,12998.000,1.000
22.247,7.790,13.671,25.604,2.907,0.725,3.724,2.984,-0.111,0.720,-0.565,2.075,1.068,-0.061,80.000,12999.000,1.000
23.717,9.682,15.113,26.038,4.125,2.110,4.321,2.913,-0.112,0.721,-0.565,2.106,1.068,0.031,80.000,13000.000,1.000
24.933,11.195,15.721,25.892,4.978,2.744,3.761,2.124,-0.112,0.719,-0.567,2.197,1.099,0.122,80.000,13001.000,1.000
26.001,11.887,15.437,24.784,5.104,2.406,2.050,0.747,-0.112,0.719,-0.564,2.228,1.129,0.153,80.000,13002.000,1.000
27.204,11.782,14.583,22.514,4.531,1.219,-0.452,-0.949,-0.113,0.718,-0.566,2.319,1.099,0.122,80.000,13003.000,1.000
28.373,11.063,13.501,19.158,3.655,-0.347,-3.071,-2.710,-0.110,0.716,-0.565,2.411,1.251,0.122,80.000,13004.000,1.000
29.133,9.933,12.500,15.132,2.892,-1.676,-5.210,-4.534,-0.111,0.717,-0.563,2.502,1.343,0.061,80.000,13005.000,1.000
29.573,8.799,11.911,11.085,2.423,-2.253,-6.635,-6.714,-0.112,0.717,-0.562,2.686,1.404,-0.031,80.000,13006.000,1.000
30.065,8.284,11.874,7.546,2.287,-1.756,-7.328,-9.516,-0.116,0.718,-0.564,2.747,1.312,-0.061,80.000,13007.000,1.000
30.497,8.772,12.008,4.538,2.469,-0.191,-7.241,-12.806,-0.116,0.719,-0.567,2.655,1.343,-0.092,80.000,13008.000,1.000
30.273,10.045,11.529,1.616,2.875,2.021,-6.212,-15.908,-0.116,0.718,-0.563,2.747,1.282,-0.092,80.000,13009.000,1.000
29.149,11.465,9.914,-1.608,3.394,4.276,-4.053,-17.727,-0.115,0.718,-0.565,2.777,1.190,-0.214,80.000,13010.000,1.000
27.744,12.518,7.443,-5.044,4.059,6.153,-0.728,-17.206,-0.116,0.719,-0.569,2.838,1.068,-0.214,80.000,13011.000,1.000
27.186,13.175,5.066,-8.216,5.104,7.579,3.487,-13.937,-0.116,0.721,-0.571,2.869,0.977,-0.244,80.000,13012.000,1.000
28.466,13.887,3.878,-10.349,6.961,8.813,8.146,-8.314,-0.115,0.722,-0.568,2.838,1.007,-0.366,80.000,13013.000,1.000
32.173,15.335,4.809,-10.245,10.194,10.290,12.929,-1.116,-0.115,0.719,-0.571,2.838,1.038,-0.336,80.000,13014.000,1.000
38.297,17.899,8.348,-6.707,15.054,12.244,17.579,6.727,-0.115,0.721,-0.569,2.869,0.916,-0.305,80.000,13015.000,1.000
45.861,21.072,14.044,0.461,20.826,14.275,21.551,14.076,-0.114,0.723,-0.573,2.838,0.977,-0.305,80.000,13016.000,1.000
53.020,23.516,20.401,10.014,25.843,15.439,24.042,19.800,-0.114,0.722,-0.571,2.686,1.099,-0.275,80.000,13017.000,1.000
57.999,23.911,25.578,19.877,28.367,14.851,24.424,23.227,-0.113,0.723,-0.570,2.655,1.160,-0.244,80.000,13018.000,1.000
59.955,21.799,28.290,28.046,27.486,12.205,22.536,24.246,-0.111,0.724,-0.569,2.594,1.190,-0.275,80.000,13019.000,1.000
58.949,17.648,28.125,33.118,23.308,7.835,18.658,23.050,-0.113,0.724,-0.569,2.472,1.251,-0.183,80.000,13020.000,1.000
55.480,12.394,25.380,34.572,16.643,2.423,13.335,20.025,-0.114,0.725,-0.568,2.380,1.129,-0.153,80.000,13021.000,1.000
50.319,7.026,20.836,32.915,8.665,-3.344,7.263,15.807,-0.113,0.724,-0.569,2.228,1.190,-0.061,80.000,13022.000,1.000
44.453,2.331,15.481,29.381,0.645,-8.935,1.247,11.139,-0.115,0.726,-0.570,2.106,1.190,-0.061,80.000,13023.000,1.000
38.765,-1.313,10.177,25.184,-6.416,-13.977,-3.981,6.507,-0.115,0.727,-0.567,2.045,1.099,-0.031,80.000,13024.000,1.000
33.813,-3.953,5.511,20.942,-12.080,-18.266,-8.089,1.952,-0.115,0.724,-0.568,1.892,1.129,0.092,80.000,13025.000,1.000
30.028,-5.834,1.879,16.759,-16.387,-21.727,-11.200,-2.685,-0.115,0.724,-0.567,1.862,1.099,-0.031,80.000,13026.000,1.000
27.767,-7.204,-0.513,12.628,-19.552,-24.286,-13.614,-7.378,-0.116,0.725,-0.571,1.648,1.221,-0.061,80.000,13027.000,1.000
26.925,-8.266,-1.778,8.577,-21.775,-25.783,-15.466,-11.816,-0.116,0.724,-0.571,1.556,1.160,-0.031,80.000,13028.000,1.000
26.888,-9.028,-2.254,4.704,-23.087,-25.995,-16.602,-15.555,-0.114,0.722,-0.572,1.465,1.129,-0.031,80.000,13029.000,1.000
27.041,-9.167,-2.181,1.350,-23.281,-24.785,-16.729,-18.140,-0.116,0.723,-0.569,1.373,1.099,0.031,80.000,13030.000,1.000
27.159,-8.235,-1.612,-0.906,-22.039,-22.248,-15.608,-19.161,-0.114,0.723,-0.568,1.373,1.099,-0.092,80.000,13031.000,1.000
27.296,-6.100,-0.559,-1.610,-19.203,-18.709,-13.173,-18.309,-0.115,0.725,-0.568,1.160,1.190,-0.092,80.000,13032.000,1.000
27.509,-3.226,0.865,-0.828,-14.946,-14.663,-9.653,-15.596,-0.113,0.723,-0.571,1.068,1.190,-0.061,80.000,13033.000,1.000
27.780,-0.508,2.420,0.773,-9.823,-10.722,-5.698,-11.590,-0.111,0.723,-0.571,0.946,1.190,-0.122,80.000,13034.000,1.000
28.233,1.335,3.856,2.299,-4.701,-7.442,-2.172,-7.282,-0.110,0.724,-0.573,0.854,1.190,-0.061,80.000,13035.000,1.000
29.178,2.240,5.069,3.162,-0.452,-5.063,0.375,-3.574,-0.111,0.723,-0.572,0.916,1.129,-0.092,80.000,13036.000,1.000
30.680,2.664,6.081,3.293,2.471,-3.463,1.984,-0.920,-0.112,0.722,-0.572,0.732,0.946,-0.092,80.000,13037.000,1.000
32.351,3.107,6.902,2.942,4.189,-2.374,2.996,0.585,-0.113,0.721,-0.572,0.702,1.007,-0.092,80.000,13038.000,1.000
33.765,3.800,7.495,2.368,5.067,-1.665,3.521,0.889,-0.113,0.722,-0.571,0.641,0.977,-0.031,80.000,13039.000,1.000
34.700,4.577,7.684,1.548,5.180,-1.497,3.244,-0.130,-0.113,0.722,-0.569,0.580,1.038,-0.122,80.000,13040.000,1.000
34.826,4.872,6.988,0.107,4.184,-2.150,1.759,-2.528,-0.113,0.722,-0.569,0.610,1.099,-0.153,80.000,13041.000,1.000
33.676,4.059,4.816,-2.277,1.793,-3.564,-0.933,-6.031,-0.114,0.722,-0.567,0.580,1.190,-0.153,80.000,13042.000,1.000
31.161,1.931,1.103,-5.343,-1.630,-5.148,-4.217,-9.885,-0.113,0.720,-0.567,0.519,1.251,-0.275,80.000,13043.000,1.000
27.833,-1.138,-3.281,-8.160,-5.021,-6.151,-7.065,-13.010,-0.114,0.721,-0.566,0.397,1.282,-0.275,80.000,13044.000,1.000
24.478,-4.373,-6.857,-9.588,-7.154,-6.131,-8.577,-14.495,-0.112,0.721,-0.568,0.397,1.251,-0.244,80.000,13045.000,1.000
21.583,-6.944,-8.415,-8.984,-7.426,-5.130,-8.635,-14.154,-0.111,0.722,-0.567,0.458,1.160,-0.214,80.000,13046.000,1.000
19.179,-8.318,-7.776,-6.698,-6.313,-3.590,-8.034,-12.695,-0.112,0.723,-0.565,0.366,1.221,-0.275,80.000,13047.000,1.000
16.908,-8.417,-5.837,-3.883,-4.975,-2.091,-7.718,-11.306,-0.112,0.723,-0.564,0.366,1.160,-0.214,80.000,13048.000,1.000
14.084,-7.635,-3.994,-1.831,-4.388,-1.073,-7.850,-10.879,-0.113,0.722,-0.565,0.427,1.282,-0.305,80.000,13049.000,1.000
9.910,-6.825,-3.527,-1.434,-4.893,-0.815,-7.782,-11.473,-0.111,0.722,-0.566,0.305,1.282,-0.244,80.000,13050.000,1.000
4.109,-6.894,-5.050,-2.962,-6.254,-1.358,-6.767,-12.420,-0.112,0.720,-0.564,0.275,1.343,-0.214,80.000,13051.000,1.000
-2.633,-8.072,-8.094,-6.045,-7.755,-2.263,-4.478,-12.943,-0.113,0.719,-0.569,0.336,1.282,-0.275,80.000,13052.000,1.000
-9.078,-9.728,-11.303,-9.959,-8.475,-2.714,-1.115,-12.781,-0.114,0.718,-0.569,0.366,1.190,-0.214,80.000,13053.000,1.000
-14.180,-10.918,-13.293,-13.985,-7.892,-2.107,2.596,-12.376,-0.115,0.717,-0.569,0.427,1.343,-0.275,80.000,13054.000,1.000
-17.287,-10.989,-13.394,-17.459,-6.318,-0.555,5.509,-12.526,-0.113,0.718,-0.568,0.458,1.343,-0.214,80.000,13055.000,1.000
-18.033,-9.746,-11.704,-19.651,-4.613,1.236,6.607,-13.793,-0.113,0.720,-0.567,0.458,1.282,-0.214,80.000,13056.000,1.000
-16.532,-7.353,-8.749,-19.931,-3.410,2.671,5.707,-16.087,-0.113,0.721,-0.566,0.458,1.312,-0.214,80.000,13057.000,1.000
-13.633,-4.128,-5.171,-18.159,-2.644,3.837,3.584,-18.698,-0.112,0.720,-0.568,0.549,1.221,-0.305,80.000,13058.000,1.000
-10.593,-0.319,-1.469,-14.694,-1.622,5.363,1.417,-20.539,-0.114,0.719,-0.565,0.671,1.221,-0.275,80.000,13059.000,1.000
-8.392,3.882,2.130,-10.039,0.523,7.723,0.202,-20.508,-0.114,0.718,-0.567,0.732,1.251,-0.244,80.000,13060.000,1.000
-7.550,7.976,5.384,-4.815,4.121,10.663,0.457,-17.998,-0.115,0.719,-0.570,0.763,1.221,-0.275,80.000,13061.000,1.000
-8.433,11.020,7.687,0.025,8.527,13.338,2.169,-13.219,-0.113,0.719,-0.568,0.824,1.312,-0.214,80.000,13062.000,1.000
-11.301,12.027,8.229,3.390,12.384,14.892,4.853,-7.024,-0.113,0.719,-0.567,0.916,1.282,-0.214,80.000,13063.000,1.000
-15.970,10.432,6.508,4.619,14.243,14.690,7.546,-0.539,-0.114,0.719,-0.567,0.977,1.251,-0.244,80.000,13064.000,1.000
-21.686,6.236,2.690,3.807,13.068,12.230,8.990,5.101,-0.113,0.718,-0.568,1.007,1.343,-0.305,80.000,13065.000,1.000
-27.553,0.002,-2.486,1.526,8.677,7.382,8.278,8.978,-0.112,0.718,-0.569,1.129,1.404,-0.244,80.000,13066.000,1.000
-32.965,-7.205,-8.064,-1.604,2.008,0.884,5.500,10.645,-0.113,0.719,-0.566,1.190,1.465,-0.061,80.000,13067.000,1.000
-37.607,-14.101,-13.230,-4.976,-5.208,-5.740,1.661,10.272,-0.111,0.719,-0.570,1.099,1.404,-0.061,80.000,13068.000,1.000
-41.422,-19.737,-17.609,-8.045,-11.332,-11.060,-2.053,8.449,-0.111,0.719,-0.569,1.099,1.373,-0.061,80.000,13069.000,1.000
-44.675,-23.884,-21.293,-10.600,-15.576,-14.554,-4.943,5.764,-0.114,0.720,-0.568,1.221,1.343,-0.061,80.000,13070.000,1.000
-47.691,-26.793,-24.417,-12.798,-17.969,-16.557,-6.934,2.606,-0.116,0.720,-0.567,1.160,1.282,-0.061,80.000,13071.000,1.000
-50.394,-28.650,-26.770,-14.817,-18.835,-17.669,-8.290,-0.656,-0.114,0.720,-0.566,1.190,1.282,-0.153,80.000,13072.000,1.000
-52.431,-29.457,-28.044,-16.691,-18.536,-18.357,-9.312,-3.616,-0.113,0.721,-0.569,1.190,1.404,-0.061,80.000,13073.000,1.000
-53.798,-29.340,-28.361,-18.517,-17.641,-18.896,-10.261,-6.150,-0.113,0.722,-0.570,1.251,1.434,-0.031,80.000,13074.000,1.000
-54.935,-28.648,-28.313,-20.505,-16.948,-19.354,-11.427,-8.626,-0.111,0.722,-0.568,1.373,1.373,-0.092,80.000,13075.000,1.000
-56.042,-27.714,-28.456,-22.684,-17.079,-19.611,-13.097,-11.592,-0.112,0.723,-0.569,1.373,1.373,-0.153,80.000,13076.000,1.000
-56.692,-26.672,-28.926,-24.744,-18.066,-19.487,-15.295,-15.236,-0.113,0.722,-0.566,1.312,1.434,-0.061,80.000,13077.000,1.000
-56.380,-25.595,-29.547,-26.318,-19.417,-18.910,-17.576,-19.188,-0.113,0.721,-0.567,1.160,1.465,-0.061,80.000,13078.000,1.000
-55.258,-24.717,-30.248,-27.423,-20.601,-17.923,-19.200,-22.783,-0.113,0.723,-0.568,1.251,1.434,-0.092,80.000,13079.000,1.000
-54.119,-24.394,-31.290,-28.640,-21.500,-16.589,-19.621,-25.460,-0.112,0.722,-0.567,1.221,1.465,-0.061,80.000,13080.000,1.000
-53.793,-24.780,-33.078,-30.838,-22.372,-14.960,-18.741,-26.966,-0.114,0.722,-0.566,1.160,1.373,-0.153,80.000,13081.000,1.000
-54.665,-25.648,-35.713,-34.592,-23.344,-13.089,-16.674,-27.276,-0.112,0.722,-0.565,1.068,1.465,-0.153,80.000,13082.000,1.000
-56.601,-26.534,-38.733,-39.669,-24.045,-11.047,-13.469,-26.373,-0.111,0.721,-0.564,1.038,1.495,-0.244,80.000,13083.000,1.000
-59.060,-27.025,-41.366,-45.030,-23.855,-8.966,-9.209,-24.208,-0.111,0.723,-0.566,0.977,1.434,-0.153,80.000,13084.000,1.000
-61.276,-26.968,-43.026,-49.275,-22.408,-7.035,-4.225,-20.839,-0.112,0.721,-0.566,0.977,1.434,-0.153,80.000,13085.000,1.000
-62.593,-26.524,-43.555,-51.188,-19.787,-5.348,0.922,-16.521,-0.112,0.721,-0.567,0.977,1.373,-0.153,80.000,13086.000,1.000
-62.756,-26.068,-43.120,-50.167,-16.401,-3.892,5.585,-11.652,-0.111,0.723,-0.567,0.885,1.465,-0.122,80.000,13087.000,1.000
-61.889,-26.018,-42.032,-46.411,-12.836,-2.799,9.162,-6.667,-0.111,0.724,-0.567,0.946,1.526,-0.183,80.000,13088.000,1.000
-60.187,-26.648,-40.527,-40.660,-9.617,-2.415,11.305,-1.880,-0.111,0.724,-0.568,0.885,1.495,-0.214,80.000,13089.000,1.000
-57.848,-27.937,-38.654,-33.806,-6.925,-2.973,12.124,2.595,-0.112,0.720,-0.565,0.763,1.587,-0.214,80.000,13090.000,1.000
-55.354,-29.625,-36.515,-26.838,-4.719,-4.391,12.026,6.604,-0.114,0.723,-0.567,0.702,1.617,-0.275,80.000,13091.000,1.000
-53.483,-31.427,-34.622,-20.906,-3.216,-6.461,11.193,9.612,-0.112,0.721,-0.566,0.702,1.617,-0.214,80.000,13092.000,1.000
-52.723,-33.150,-33.759,-17.073,-2.995,-9.087,9.352,10.843,-0.112,0.722,-0.569,0.671,1.587,-0.305,80.000,13093.000,1.000
-52.941,-34.696,-34.452,-15.866,-4.501,-12.192,6.181,9.896,-0.110,0.721,-0.565,0.671,1.587,-0.366,80.000,13094.000,1.000
-53.847,-36.083,-36.656,-17.096,-7.551,-15.454,1.921,7.136,-0.112,0.721,-0.564,0.671,1.495,-0.336,80.000,13095.000,1.000
-55.424,-37.384,-39.831,-20.035,-11.355,-18.259,-2.561,3.415,-0.113,0.721,-0.564,0.641,1.587,-0.275,80.000,13096.000,1.000
-57.575,-38.578,-43.112,-23.695,-14.946,-20.019,-6.322,-0.529,-0.113,0.722,-0.565,0.641,1.526,-0.336,80.000,13097.000,1.000
-59.765,-39.522,-45.547,-27.139,-17.633,-20.556,-8.870,-4.357,-0.113,0.722,-0.565,0.671,1.556,-0.519,80.000,13098.000,1.000
-61.408,-40.135,-46.526,-29.807,-19.253,-20.177,-10.261,-8.012,-0.114,0.721,-0.567,0.610,1.526,-0.427,80.000,13099.000,1.000
-62.352,-40.455,-46.032,-31.584,-20.024,-19.323,-10.748,-11.472,-0.114,0.720,-0.567,0.610,1.495,-0.397,80.000,13100.000,1.000
-62.577,-40.328,-44.295,-32.544,-20.042,-18.071,-10.362,-14.469,-0.114,0.719,-0.570,0.610,1.465,-0.397,80.000,13101.000,1.000
-61.794,-39.235,-41.448,-32.876,-19.073,-16.068,-8.860,-16.480,-0.114,0.719,-0.567,0.610,1.434,-0.458,80.000,13102.000,1.000
-59.775,-36.725,-37.737,-33.142,-16.957,-13.017,-6.119,-17.105,-0.114,0.721,-0.566,0.610,1.434,-0.488,80.000,13103.000,1.000
-56.674,-32.831,-33.621,-34.142,-14.004,-9.162,-2.524,-16.448,-0.114,0.722,-0.568,0.580,1.434,-0.488,80.000,13104.000,1.000
-52.654,-27.895,-29.356,-36.138,-10.772,-5.216,1.134,-15.077,-0.112,0.721,-0.567,0.641,1.373,-0.427,80.000,13105.000,1.000
-47.592,-22.227,-24.803,-38.351,-7.541,-1.814,4.212,-13.593,-0.113,0.721,-0.563,0.580,1.373,-0.458,80.000,13106.000,1.000
-41.571,-16.166,-19.814,-39.384,-4.117,0.903,6.693,-12.190,-0.115,0.723,-0.564,0.610,1.465,-0.305,80.000,13107.000,1.000
-35.428,-10.344,-14.620,-38.230,-0.197,3.136,9.037,-10.692,-0.115,0.723,-0.563,0.549,1.373,-0.275,80.000,13108.000,1.000
-30.404,-5.603,-9.824,-35.025,4.118,5.044,11.560,-9.033,-0.115,0.722,-0.564,0.519,1.312,-0.336,80.000,13109.000,1.000
-27.346,-2.644,-6.222,-30.960,8.167,6.564,14.069,-7.555,-0.114,0.723,-0.566,0.488,1.282,-0.305,80.000,13110.000,1.000
-26.417,-1.820,-4.548,-27.460,11.049,7.430,16.033,-6.636,-0.115,0.722,-0.568,0.488,1.373,-0.214,80.000,13111.000,1.000
-27.344,-3.131,-5.127,-25.419,12.135,7.325,16.986,-6.155,-0.115,0.721,-0.568,0.488,1.343,-0.092,80.000,13112.000,1.000
